"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","01-Jun-2017","        982.22","        984.00","        984.45","        980.00","        981.85","        982.07","        982.58","      22141","            21755312.89","        612","      13316","         60.14"
"NIFTYBEES","EQ","02-Jun-2017","        982.07","        987.00","        987.00","        984.40","        985.00","        986.33","        985.80","      24996","            24641044.92","        642","      18942","         75.78"
"NIFTYBEES","EQ","05-Jun-2017","        986.33","        989.00","        990.90","        986.00","        989.75","        989.44","        989.28","      17257","            17072022.09","        830","      13054","         75.64"
"NIFTYBEES","EQ","06-Jun-2017","        989.44","        994.00","        994.00","        984.95","        986.00","        985.50","        986.84","      47872","            47241969.85","        520","      41584","         86.86"
"NIFTYBEES","EQ","07-Jun-2017","        985.50","        987.00","        989.98","        984.71","        988.68","        987.78","        987.41","      19777","            19528097.79","        577","      13167","         66.58"
"NIFTYBEES","EQ","08-Jun-2017","        987.78","        989.00","        990.03","        986.50","        987.30","        987.38","        988.16","      16684","            16486496.26","        378","       8322","         49.88"
"NIFTYBEES","EQ","09-Jun-2017","        987.38","        986.00","        990.47","        983.00","        989.60","        989.54","        986.16","      14197","            14000563.68","        575","       6314","         44.47"
"NIFTYBEES","EQ","12-Jun-2017","        989.54","        989.50","        989.50","        978.81","        985.00","        983.25","        983.56","      18766","            18457482.05","        873","      11558","         61.59"
"NIFTYBEES","EQ","13-Jun-2017","        983.25","        985.00","        987.90","        983.00","        984.25","        984.24","        985.08","      11140","            10973767.91","        446","       5132","         46.07"
"NIFTYBEES","EQ","14-Jun-2017","        984.24","        987.00","        987.00","        980.25","        984.39","        983.71","        982.25","      17606","            17293415.66","        451","      13088","         74.34"
"NIFTYBEES","EQ","15-Jun-2017","        983.71","        983.10","        984.03","        979.25","        980.54","        980.40","        982.21","      16843","            16543381.87","        581","      10878","         64.58"
"NIFTYBEES","EQ","16-Jun-2017","        980.40","        981.00","        983.49","        980.00","        980.45","        980.52","        981.52","      13434","            13185686.83","        494","       5532","         41.18"
"NIFTYBEES","EQ","19-Jun-2017","        980.52","        983.41","        989.90","        983.27","        987.45","        988.26","        986.42","      25118","            24776991.67","        688","       9782","         38.94"
"NIFTYBEES","EQ","20-Jun-2017","        988.26","        990.00","        990.20","        987.20","        988.33","        988.77","        988.98","       9293","             9190594.89","        487","       6103","         65.67"
"NIFTYBEES","EQ","21-Jun-2017","        988.77","        989.00","        989.00","        983.26","        986.50","        985.75","        985.26","      16993","            16742546.51","        487","       8575","         50.46"
"NIFTYBEES","EQ","22-Jun-2017","        985.75","        987.00","        993.80","        984.43","        984.49","        985.00","        987.92","      33011","            32612300.96","        591","      27447","         83.15"
"NIFTYBEES","EQ","23-Jun-2017","        985.00","        985.87","        986.43","        979.90","        980.40","        980.29","        982.21","       7795","             7656309.29","        583","       4504","         57.78"
"NIFTYBEES","EQ","27-Jun-2017","        980.29","        984.00","        984.29","        970.01","        974.00","        973.47","        975.30","      18519","            18061610.59","       1201","      10271","         55.46"
"NIFTYBEES","EQ","28-Jun-2017","        973.47","        975.00","        975.00","        970.33","        972.00","        972.68","        972.77","      17982","            17492279.38","        561","       8776","         48.80"
"NIFTYBEES","EQ","29-Jun-2017","        972.68","        975.00","        981.00","        972.20","        973.51","        973.55","        977.59","      33912","            33152191.92","        708","      22182","         65.41"
"NIFTYBEES","EQ","30-Jun-2017","        973.55","        973.00","        977.00","        968.20","        974.89","        975.98","        971.55","      44166","            42909401.75","        577","      34925","         79.08"
"NIFTYBEES","EQ","03-Jul-2017","        975.98","        977.00","        985.50","        976.18","        985.00","        984.21","        982.86","      72805","            71557409.43","       1034","      52336","         71.89"
"NIFTYBEES","EQ","04-Jul-2017","        984.21","        985.00","        988.48","        982.90","        985.31","        985.08","        986.14","      13123","            12941163.26","        465","       9456","         72.06"
"NIFTYBEES","EQ","05-Jul-2017","        985.08","        985.30","        988.69","        984.00","        987.00","        987.86","        986.75","      10880","            10735819.24","        507","       6222","         57.19"
"NIFTYBEES","EQ","06-Jul-2017","        987.86","        991.00","        994.70","        987.00","        991.50","        992.07","        991.11","      25157","            24933303.72","        618","      22017","         87.52"
"NIFTYBEES","EQ","07-Jul-2017","        992.07","        990.22","        992.70","        989.01","        990.30","        990.09","        990.53","       7226","             7157568.77","        531","       5491","         75.99"
"NIFTYBEES","EQ","10-Jul-2017","        990.09","        990.00","       1001.60","        989.00","        999.95","       1000.18","        996.98","      15131","            15085374.53","        820","      10985","         72.60"
"NIFTYBEES","EQ","11-Jul-2017","       1000.18","       1005.00","       1006.90","        996.00","       1003.25","       1003.84","       1004.78","      30028","            30171553.67","       1659","      19485","         64.89"
"NIFTYBEES","EQ","12-Jul-2017","       1003.84","       1005.00","       1007.00","       1001.00","       1006.99","       1005.54","       1005.07","      25150","            25277458.22","       1963","      20717","         82.37"
"NIFTYBEES","EQ","13-Jul-2017","       1005.54","        995.02","       1015.00","        993.01","       1015.00","       1014.25","       1012.67","      37335","            37808080.95","       1731","      31740","         85.01"
"NIFTYBEES","EQ","14-Jul-2017","       1014.25","       1015.00","       1015.00","       1010.81","       1012.90","       1012.44","       1012.35","     323079","           327067952.86","        782","     311094","         96.29"
"NIFTYBEES","EQ","17-Jul-2017","       1012.44","       1015.35","       1018.70","       1012.56","       1016.26","       1016.88","       1016.34","     224974","           228649911.13","        876","     205575","         91.38"
"NIFTYBEES","EQ","18-Jul-2017","       1016.88","       1016.00","       1016.00","       1008.08","       1010.60","       1010.11","       1011.22","      21142","            21379256.51","        599","      15888","         75.15"
"NIFTYBEES","EQ","19-Jul-2017","       1010.11","       1012.99","       1017.49","       1010.12","       1017.00","       1016.32","       1014.43","       9409","             9544755.81","        457","       6323","         67.20"
"NIFTYBEES","EQ","20-Jul-2017","       1016.32","       1016.00","       1018.80","       1013.00","       1013.70","       1014.73","       1016.36","       5224","             5309456.63","        492","       2911","         55.72"
"NIFTYBEES","EQ","21-Jul-2017","       1014.73","       1015.00","       1018.95","       1010.35","       1018.94","       1017.73","       1015.96","       7592","             7713151.55","        505","       5719","         75.33"
"NIFTYBEES","EQ","24-Jul-2017","       1017.73","       1017.00","       1025.00","       1013.15","       1025.00","       1023.86","       1023.43","      11630","            11902477.77","        683","       9008","         77.45"
"NIFTYBEES","EQ","25-Jul-2017","       1023.86","       1026.00","       1027.58","       1020.46","       1025.50","       1024.98","       1021.81","     198993","           203332148.62","        799","     184397","         92.67"
"NIFTYBEES","EQ","26-Jul-2017","       1024.98","       1026.00","       1030.00","       1022.95","       1030.00","       1028.62","       1026.24","      25129","            25788311.09","        616","      20730","         82.49"
"NIFTYBEES","EQ","27-Jul-2017","       1028.62","       1030.00","       1038.80","       1028.71","       1029.01","       1030.46","       1035.06","      37274","            38580744.74","        820","      23119","         62.02"
"NIFTYBEES","EQ","28-Jul-2017","       1030.46","       1027.02","       1029.31","       1022.20","       1026.50","       1027.57","       1026.17","      27215","            27927274.69","        678","      15515","         57.01"
"NIFTYBEES","EQ","31-Jul-2017","       1027.57","       1030.00","       1034.99","       1026.86","       1034.99","       1034.27","       1031.41","      44418","            45813049.29","        649","      33636","         75.73"
"NIFTYBEES","EQ","01-Aug-2017","       1034.27","       1024.02","       1039.39","       1000.00","       1038.30","       1037.39","       1036.27","      42734","            44283768.56","        714","      31853","         74.54"
"NIFTYBEES","EQ","02-Aug-2017","       1037.39","       1040.98","       1043.99","       1035.70","       1036.60","       1037.78","       1039.45","     169752","           176448827.07","        640","     143495","         84.53"
"NIFTYBEES","EQ","03-Aug-2017","       1037.78","       1036.94","       1036.94","       1029.10","       1030.95","       1030.69","       1032.30","      36045","            37209378.46","        654","      30298","         84.06"
"NIFTYBEES","EQ","04-Aug-2017","       1030.69","       1030.89","       1038.55","       1029.00","       1037.75","       1037.47","       1031.97","      14350","            14808788.41","        582","       7442","         51.86"
"NIFTYBEES","EQ","07-Aug-2017","       1037.47","       1040.00","       1040.00","       1033.90","       1034.05","       1035.00","       1036.55","      15379","            15941167.32","        991","      10813","         70.31"
"NIFTYBEES","EQ","08-Aug-2017","       1035.00","       1038.00","       1038.00","       1024.01","       1029.07","       1029.12","       1028.87","      33072","            34026869.58","        666","      14934","         45.16"
"NIFTYBEES","EQ","09-Aug-2017","       1029.12","       1033.00","       1033.00","       1020.00","       1020.50","       1020.77","       1023.88","      24482","            25066540.21","       1056","      14158","         57.83"
"NIFTYBEES","EQ","10-Aug-2017","       1020.77","       1020.00","       1020.00","       1002.01","       1009.31","       1006.75","       1007.44","     336301","           338803663.89","       2050","     318593","         94.73"
"NIFTYBEES","EQ","11-Aug-2017","       1006.75","       1003.02","       1003.86","        966.26","        999.00","        997.78","        999.37","      49365","            49333764.73","       1081","      36063","         73.05"
"NIFTYBEES","EQ","14-Aug-2017","        997.78","        998.15","       1010.25","        998.15","       1009.05","       1009.35","       1008.13","      38590","            38903901.47","        998","      31575","         81.82"
"NIFTYBEES","EQ","16-Aug-2017","       1009.35","       1011.21","       1021.35","       1005.30","       1021.00","       1020.84","       1015.01","      48133","            48855306.01","       1513","      33796","         70.21"
"NIFTYBEES","EQ","17-Aug-2017","       1020.84","       1023.00","       1024.69","       1018.82","       1021.85","       1021.60","       1022.24","       9227","             9432208.35","        524","       4910","         53.21"
"NIFTYBEES","EQ","18-Aug-2017","       1021.60","       1013.02","       1017.13","       1010.25","       1015.97","       1016.08","       1014.38","      48546","            49244250.80","       2925","      39524","         81.42"
"NIFTYBEES","EQ","21-Aug-2017","       1016.08","       1019.00","       1019.00","       1004.33","       1004.54","       1005.97","       1011.47","      16600","            16790440.93","        995","       8980","         54.10"
"NIFTYBEES","EQ","22-Aug-2017","       1005.97","       1010.00","       1010.89","       1004.50","       1009.00","       1007.49","       1007.93","      45097","            45454441.00","       2340","      27105","         60.10"
"NIFTYBEES","EQ","23-Aug-2017","       1007.49","       1010.00","       1016.40","       1008.55","       1015.75","       1015.31","       1013.05","       9843","             9971446.80","        485","       5352","         54.37"
"NIFTYBEES","EQ","24-Aug-2017","       1015.31","       1020.00","       1020.00","       1014.85","       1017.50","       1017.59","       1016.93","       6541","             6651763.22","        380","       4474","         68.40"
"NIFTYBEES","EQ","28-Aug-2017","       1017.59","       1022.00","       1023.94","       1018.30","       1023.00","       1022.78","       1021.78","      15984","            16332150.88","        732","      11491","         71.89"
"NIFTYBEES","EQ","29-Aug-2017","       1022.78","       1022.00","       1022.00","       1008.92","       1010.60","       1010.69","       1012.12","      16245","            16441810.96","        699","       7660","         47.15"
"NIFTYBEES","EQ","30-Aug-2017","       1010.69","       1015.00","       1021.90","       1014.49","       1018.30","       1018.74","       1019.16","      10918","            11127171.91","        457","       4389","         40.20"
"NIFTYBEES","EQ","31-Aug-2017","       1018.74","       1019.00","       1022.36","       1015.85","       1021.30","       1021.53","       1017.62","      15204","            15471865.05","        438","      12478","         82.07"
