"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","09-Mar-2010","        512.89","        514.00","        514.00","        510.00","        510.00","        511.04","        512.19","      88563","            45361046.59","-","      57881","         65.36"
"NIFTYBEES","EQ","10-Mar-2010","        511.04","        511.50","        515.44","        511.05","        514.00","        514.04","        514.07","      68129","            35022983.02","-","      43828","         64.33"
"NIFTYBEES","EQ","11-Mar-2010","        514.04","        514.04","        516.47","        511.35","        516.00","        514.99","        514.04","      67070","            34476383.79","-","      36436","         54.33"
"NIFTYBEES","EQ","12-Mar-2010","        514.99","        516.00","        516.81","        514.00","        516.81","        515.52","        515.98","      71512","            36898641.60","-","      35121","         49.11"
"NIFTYBEES","EQ","15-Mar-2010","        515.52","        514.50","        516.11","        512.60","        516.00","        515.19","        514.32","      38649","            19878030.43","-","      22843","         59.10"
"NIFTYBEES","EQ","16-Mar-2010","        515.19","        513.55","        524.00","        513.55","        524.00","        522.54","        519.33","     102286","            53119780.30","-","      56747","         55.48"
"NIFTYBEES","EQ","17-Mar-2010","        522.54","        525.00","        528.00","        523.15","        524.90","        524.05","        525.93","      96326","            50660512.25","-","      56037","         58.17"
"NIFTYBEES","EQ","18-Mar-2010","        524.05","        525.00","        526.10","        522.00","        524.25","        523.92","        523.26","     230985","           120865933.19","-","     163783","         70.91"
"NIFTYBEES","EQ","19-Mar-2010","        523.92","        526.00","        529.00","        524.40","        528.00","        528.15","        527.37","     107442","            56661923.13","-","      91891","         85.53"
"NIFTYBEES","EQ","22-Mar-2010","        528.15","        521.00","        526.80","        518.50","        523.05","        523.05","        524.28","      46241","            24243176.72","-","      30118","         65.13"
"NIFTYBEES","EQ","23-Mar-2010","        523.05","        524.80","        526.00","        521.00","        523.00","        523.15","        523.54","      36076","            18887130.19","-","      21442","         59.44"
"NIFTYBEES","EQ","25-Mar-2010","        523.15","        523.00","        528.00","        522.05","        527.51","        526.80","        524.55","      65044","            34118927.60","-","      44369","         68.21"
"NIFTYBEES","EQ","26-Mar-2010","        526.80","        526.80","        530.40","        526.80","        528.05","        529.24","        528.98","      86741","            45884054.26","-","      63504","         73.21"
"NIFTYBEES","EQ","29-Mar-2010","        529.24","        530.00","        533.25","        529.00","        529.60","        529.59","        530.61","     155281","            82393008.86","-","     119268","         76.81"
"NIFTYBEES","EQ","30-Mar-2010","        529.59","        531.00","        532.69","        526.00","        526.48","        526.97","        529.96","      26264","            13918777.21","-","      12868","         48.99"
"NIFTYBEES","EQ","31-Mar-2010","        526.97","        528.90","        529.00","        524.75","        527.50","        526.24","        526.50","      60617","            31914808.58","-","      27855","         45.95"
"NIFTYBEES","EQ","01-Apr-2010","        526.24","        515.00","        531.00","        511.00","        531.00","        530.50","        528.22","      40733","            21516127.74","-","      18880","         46.35"
"NIFTYBEES","EQ","05-Apr-2010","        530.50","        532.90","        537.50","        530.55","        536.00","        536.27","        534.23","      78879","            42139356.29","-","      39585","         50.18"
"NIFTYBEES","EQ","06-Apr-2010","        536.27","        536.00","        538.00","        534.22","        536.00","        535.39","        535.96","      72035","            38608025.30","-","      55045","         76.41"
"NIFTYBEES","EQ","07-Apr-2010","        535.39","        537.00","        539.80","        534.40","        538.30","        537.77","        537.61","      63631","            34208453.68","-","      38742","         60.89"
"NIFTYBEES","EQ","08-Apr-2010","        537.77","        539.50","        540.00","        529.11","        529.21","        530.76","        533.30","      50532","            26948947.32","-","      28738","         56.87"
"NIFTYBEES","EQ","09-Apr-2010","        530.76","        530.00","        537.82","        529.90","        535.00","        534.98","        535.24","      68902","            36879127.45","-","      41192","         59.78"
"NIFTYBEES","EQ","12-Apr-2010","        534.98","        538.50","        538.50","        531.00","        532.01","        532.14","        533.47","      60529","            32290441.43","-","      37982","         62.75"
"NIFTYBEES","EQ","13-Apr-2010","        532.14","        535.50","        535.50","        528.01","        529.41","        529.50","        529.38","     225826","           119546824.15","-","     179133","         79.32"
"NIFTYBEES","EQ","15-Apr-2010","        529.50","        532.00","        534.99","        525.32","        527.00","        526.74","        531.04","      74816","            39729992.76","-","      44429","         59.38"
"NIFTYBEES","EQ","16-Apr-2010","        526.74","        525.10","        527.83","        523.35","        524.50","        525.67","        525.48","      41615","            21867720.22","-","      22617","         54.35"
"NIFTYBEES","EQ","19-Apr-2010","        525.67","        520.00","        521.80","        516.00","        520.60","        520.82","        518.71","     128269","            66534084.96","-","      87792","         68.44"
"NIFTYBEES","EQ","20-Apr-2010","        520.82","        522.00","        524.90","        520.12","        523.10","        522.15","        522.55","      65408","            34178864.11","-","      31204","         47.71"
"NIFTYBEES","EQ","21-Apr-2010","        522.15","        524.00","        526.50","        522.50","        524.80","        524.05","        524.50","      21022","            11026074.89","-","       9201","         43.77"
"NIFTYBEES","EQ","22-Apr-2010","        524.05","        523.00","        532.00","        521.50","        523.75","        525.10","        526.95","      55281","            29130178.36","-","      23182","         41.93"
"NIFTYBEES","EQ","23-Apr-2010","        525.10","        526.80","        530.90","        526.00","        529.30","        529.84","        528.61","      34079","            18014548.92","-","      18777","         55.10"
"NIFTYBEES","EQ","26-Apr-2010","        529.84","        534.00","        534.00","        530.02","        531.90","        531.02","        532.35","     106724","            56814932.51","-","      66831","         62.62"
"NIFTYBEES","EQ","27-Apr-2010","        531.02","        531.00","        532.20","        528.12","        529.00","        529.46","        530.37","      67642","            35875025.03","-","      52711","         77.93"
"NIFTYBEES","EQ","28-Apr-2010","        529.46","        524.50","        526.00","        514.55","        520.00","        519.87","        522.95","     149862","            78370866.57","-","      86786","         57.91"
"NIFTYBEES","EQ","29-Apr-2010","        519.87","        519.00","        524.00","        519.00","        522.01","        522.20","        522.40","      41085","            21462893.51","-","      23679","         57.63"
"NIFTYBEES","EQ","30-Apr-2010","        522.20","        529.99","        529.99","        523.00","        524.00","        524.07","        525.51","      47311","            24862402.39","-","      24926","         52.69"
"NIFTYBEES","EQ","03-May-2010","        524.07","        524.07","        524.07","        519.70","        522.50","        520.70","        521.35","      45352","            23644131.93","-","      30138","         66.45"
"NIFTYBEES","EQ","04-May-2010","        520.70","        522.00","        522.85","        513.90","        515.80","        514.98","        517.02","      99882","            51641068.00","-","      89063","         89.17"
"NIFTYBEES","EQ","05-May-2010","        514.98","        512.00","        515.80","        507.65","        515.45","        514.23","        511.14","     212011","           108366989.09","-","     152007","         71.70"
"NIFTYBEES","EQ","06-May-2010","        514.23","        513.95","        513.95","        506.74","        511.03","        511.66","        510.62","      93543","            47764598.60","-","      58416","         62.45"
"NIFTYBEES","EQ","07-May-2010","        511.66","        503.50","        509.00","        502.64","        505.50","        504.03","        506.03","     263877","           133530717.64","-","     159431","         60.42"
"NIFTYBEES","EQ","10-May-2010","        504.03","        515.00","        520.00","        509.01","        520.00","        519.32","        515.61","      71920","            37082335.89","-","      37287","         51.85"
"NIFTYBEES","EQ","11-May-2010","        519.32","        519.51","        520.00","        514.00","        514.65","        514.56","        516.69","      16504","             8527476.90","-","       9367","         56.76"
"NIFTYBEES","EQ","12-May-2010","        514.56","        513.02","        516.88","        508.99","        513.00","        514.05","        513.64","      84922","            43619192.24","-","      52108","         61.36"
"NIFTYBEES","EQ","13-May-2010","        514.05","        519.00","        521.00","        517.00","        518.32","        518.28","        519.28","      61201","            31780560.30","-","      30555","         49.93"
"NIFTYBEES","EQ","14-May-2010","        518.28","        517.45","        520.51","        507.60","        518.25","        510.08","        514.52","      58548","            30124063.89","-","      37275","         63.67"
"NIFTYBEES","EQ","17-May-2010","        510.08","        511.00","        512.10","        501.05","        510.00","        510.59","        504.56","     234208","           118171912.70","-","     130484","         55.71"
"NIFTYBEES","EQ","18-May-2010","        510.59","        510.00","        512.70","        504.02","        507.10","        508.41","        507.92","      34936","            17744856.12","-","      13319","         38.12"
"NIFTYBEES","EQ","19-May-2010","        508.41","        508.00","        508.00","        495.50","        497.35","        497.10","        499.51","     333463","           166569228.98","-","     174990","         52.48"
"NIFTYBEES","EQ","20-May-2010","        497.10","        498.00","        502.00","        497.00","        502.00","        500.26","        499.41","      51656","            25797564.53","-","      23293","         45.09"
"NIFTYBEES","EQ","21-May-2010","        500.26","        495.02","        499.70","        488.83","        494.55","        497.90","        493.82","     267492","           132093014.49","-","     112402","         42.02"
"NIFTYBEES","EQ","24-May-2010","        497.90","        500.00","        508.00","        497.05","        497.75","        499.06","        502.84","      93246","            46888160.21","-","      46620","         50.00"
"NIFTYBEES","EQ","25-May-2010","        499.06","        497.00","        497.00","        483.00","        488.60","        485.47","        487.23","     346390","           168772237.56","-","     192617","         55.61"
"NIFTYBEES","EQ","26-May-2010","        485.47","        490.90","        493.50","        488.29","        492.59","        492.84","        492.47","      70445","            34692398.33","-","      30896","         43.86"
"NIFTYBEES","EQ","27-May-2010","        492.84","        493.99","        501.89","        491.51","        500.50","        499.52","        497.63","      55856","            27795680.98","-","      30462","         54.54"
"NIFTYBEES","EQ","28-May-2010","        499.52","        501.95","        507.45","        501.50","        505.50","        504.72","        503.90","      67086","            33804697.05","-","      37928","         56.54"
"NIFTYBEES","EQ","31-May-2010","        504.72","        505.97","        509.50","        504.72","        509.00","        508.03","        506.70","      30694","            15552717.68","-","      17921","         58.39"
"NIFTYBEES","EQ","01-Jun-2010","        508.03","        506.00","        506.65","        493.42","        503.50","        501.06","        502.31","      51689","            25963858.30","-","      30283","         58.59"
"NIFTYBEES","EQ","02-Jun-2010","        501.06","        503.00","        503.00","        498.60","        502.99","        502.59","        501.77","      62252","            31236091.86","-","      36087","         57.97"
"NIFTYBEES","EQ","03-Jun-2010","        502.59","        504.00","        511.70","        504.00","        510.90","        510.18","        510.07","     120516","            61471846.19","-","      87636","         72.72"
"NIFTYBEES","EQ","04-Jun-2010","        510.18","        510.99","        515.10","        509.01","        514.90","        514.20","        513.04","      68035","            34904462.43","-","      43380","         63.76"
"NIFTYBEES","EQ","07-Jun-2010","        514.20","        507.00","        507.00","        500.00","        506.88","        505.26","        502.77","      90509","            45504893.46","-","      56739","         62.69"
"NIFTYBEES","EQ","08-Jun-2010","        505.26","        506.00","        507.00","        500.00","        502.80","        501.54","        503.62","     108629","            54707300.15","-","      56280","         51.81"
"NIFTYBEES","EQ","09-Jun-2010","        501.54","        504.00","        506.60","        501.81","        505.00","        503.92","        504.09","      35844","            18068500.85","-","       8421","         23.49"
"NIFTYBEES","EQ","10-Jun-2010","        503.92","        504.95","        513.00","        504.95","        510.10","        511.65","        508.10","      17824","             9056454.04","-","       5574","         31.27"
"NIFTYBEES","EQ","11-Jun-2010","        511.65","        512.95","        516.00","        510.20","        512.00","        513.26","        513.63","      70217","            36065569.70","-","      47574","         67.75"
"NIFTYBEES","EQ","14-Jun-2010","        513.26","        515.00","        520.85","        514.50","        520.85","        519.90","        517.49","     160964","            83297286.96","-","     131255","         81.54"
"NIFTYBEES","EQ","15-Jun-2010","        519.90","        520.32","        524.00","        518.70","        524.00","        523.44","        521.30","      66353","            34589875.30","-","      41599","         62.69"
"NIFTYBEES","EQ","16-Jun-2010","        523.44","        525.00","        525.00","        521.35","        522.75","        522.47","        523.01","      46710","            24429940.60","-","      28525","         61.07"
"NIFTYBEES","EQ","17-Jun-2010","        522.47","        523.50","        529.00","        521.45","        527.90","        527.40","        525.42","     118296","            62154737.48","-","      97225","         82.19"
"NIFTYBEES","EQ","18-Jun-2010","        527.40","        524.10","        529.50","        524.10","        526.35","        526.04","        527.91","      73522","            38812686.17","-","      44015","         59.87"
"NIFTYBEES","EQ","21-Jun-2010","        526.04","        529.90","        535.90","        529.90","        534.30","        535.24","        534.47","     187471","           100198399.06","-","     119256","         63.61"
"NIFTYBEES","EQ","22-Jun-2010","        535.24","        533.00","        538.05","        531.55","        535.00","        534.90","        535.11","     163167","            87312421.56","-","     132691","         81.32"
"NIFTYBEES","EQ","23-Jun-2010","        534.90","        532.50","        535.00","        532.00","        535.00","        534.99","        533.83","      63658","            33982741.65","-","      37832","         59.43"
"NIFTYBEES","EQ","24-Jun-2010","        534.99","        534.80","        535.90","        530.40","        532.00","        531.94","        533.11","      50656","            27005002.95","-","      31518","         62.22"
"NIFTYBEES","EQ","25-Jun-2010","        531.94","        532.00","        535.00","        529.15","        532.75","        532.51","        532.61","      80908","            43092455.88","-","      57726","         71.35"
"NIFTYBEES","EQ","28-Jun-2010","        532.51","        534.00","        534.75","        530.10","        533.85","        533.03","        532.84","      76541","            40783912.71","-","      45216","         59.07"
"NIFTYBEES","EQ","29-Jun-2010","        533.03","        531.00","        532.99","        527.99","        530.00","        530.54","        530.23","      54576","            28937716.24","-","      42477","         77.83"
"NIFTYBEES","EQ","30-Jun-2010","        530.54","        527.50","        534.99","        527.00","        533.00","        533.87","        530.54","      53156","            28201570.87","-","      26693","         50.22"
"NIFTYBEES","EQ","01-Jul-2010","        533.87","        529.50","        531.45","        526.95","        530.30","        529.78","        529.17","      85416","            45199893.01","-","      63561","         74.41"
"NIFTYBEES","EQ","02-Jul-2010","        529.78","        529.95","        530.50","        527.25","        527.25","        527.80","        528.71","      21351","            11288490.11","-","      12102","         56.68"
"NIFTYBEES","EQ","05-Jul-2010","        527.80","        527.50","        529.90","        526.20","        529.00","        528.67","        528.47","      20282","            10718330.78","-","      12722","         62.73"
"NIFTYBEES","EQ","06-Jul-2010","        528.67","        527.80","        534.00","        527.00","        533.99","        533.47","        531.07","      86161","            45757297.90","-","      48763","         56.60"
"NIFTYBEES","EQ","07-Jul-2010","        533.47","        533.47","        533.47","        525.50","        527.01","        527.04","        527.46","      46837","            24704522.07","-","      29696","         63.40"
"NIFTYBEES","EQ","08-Jul-2010","        527.04","        533.80","        535.00","        529.50","        533.01","        534.52","        533.06","      56962","            30364287.17","-","      29389","         51.59"
"NIFTYBEES","EQ","09-Jul-2010","        534.52","        534.52","        537.10","        534.00","        535.00","        536.42","        536.23","      32031","            17175895.61","-","      21983","         68.63"
"NIFTYBEES","EQ","12-Jul-2010","        536.42","        536.42","        541.00","        536.42","        537.50","        538.41","        539.11","     101812","            54887844.27","-","      66990","         65.80"
"NIFTYBEES","EQ","13-Jul-2010","        538.41","        539.00","        542.44","        537.75","        541.40","        541.04","        540.43","      71094","            38421249.79","-","      55327","         77.82"
"NIFTYBEES","EQ","14-Jul-2010","        541.04","        544.00","        547.99","        540.00","        540.00","        542.45","        545.20","     160641","            87582260.43","-","     103978","         64.73"
"NIFTYBEES","EQ","15-Jul-2010","        542.45","        546.69","        546.69","        538.00","        542.50","        542.34","        541.74","      31189","            16896297.24","-","      17924","         57.47"
"NIFTYBEES","EQ","16-Jul-2010","        542.34","        543.90","        543.90","        538.61","        542.40","        540.60","        539.53","     160627","            86663610.90","-","     104048","         64.78"
"NIFTYBEES","EQ","19-Jul-2010","        540.60","        539.99","        543.45","        538.50","        542.05","        541.49","        540.81","      61450","            33232863.11","-","      30102","         48.99"
"NIFTYBEES","EQ","20-Jul-2010","        541.49","        543.00","        543.55","        535.00","        535.00","        536.26","        539.20","     101393","            54671474.19","-","      80051","         78.95"
"NIFTYBEES","EQ","21-Jul-2010","        536.26","        539.90","        543.30","        537.10","        541.00","        541.96","        540.55","      34232","            18504259.53","-","      10754","         31.42"
"NIFTYBEES","EQ","22-Jul-2010","        541.96","        541.96","        550.00","        537.50","        547.05","        547.46","        544.26","      71380","            38849206.50","-","      39567","         55.43"
"NIFTYBEES","EQ","23-Jul-2010","        547.46","        548.00","        550.00","        545.10","        548.80","        547.84","        547.93","      31475","            17245974.38","-","      21279","         67.61"
"NIFTYBEES","EQ","26-Jul-2010","        547.84","        549.00","        549.00","        543.00","        548.00","        546.86","        545.95","     108209","            59076391.25","-","      73865","         68.26"
"NIFTYBEES","EQ","27-Jul-2010","        546.86","        546.31","        550.00","        543.10","        550.00","        548.93","        548.03","      45478","            24923302.24","-","      27980","         61.52"
"NIFTYBEES","EQ","28-Jul-2010","        548.93","        547.50","        548.50","        540.00","        545.00","        544.37","        543.28","     112363","            61044580.38","-","      64631","         57.52"
"NIFTYBEES","EQ","29-Jul-2010","        544.37","        543.80","        546.00","        540.66","        543.00","        544.11","        542.44","      52832","            28658213.10","-","      33060","         62.58"
"NIFTYBEES","EQ","30-Jul-2010","        544.11","        541.25","        547.00","        541.10","        542.00","        543.45","        543.54","      43372","            23574489.72","-","      26042","         60.04"
"NIFTYBEES","EQ","02-Aug-2010","        543.45","        545.00","        550.00","        541.98","        550.00","        549.13","        546.26","      60762","            33192065.17","-","      28011","         46.10"
"NIFTYBEES","EQ","03-Aug-2010","        549.13","        548.00","        550.17","        546.05","        550.00","        549.93","        548.72","      48297","            26501580.58","-","      20049","         41.51"
"NIFTYBEES","EQ","04-Aug-2010","        549.93","        549.75","        550.00","        545.01","        549.00","        549.13","        547.54","      24264","            13285609.93","-","      16669","         68.70"
"NIFTYBEES","EQ","05-Aug-2010","        549.13","        550.00","        553.50","        548.85","        550.00","        551.95","        551.57","      68144","            37585938.71","-","      44693","         65.59"
"NIFTYBEES","EQ","06-Aug-2010","        551.95","        551.95","        552.00","        547.00","        547.55","        548.53","        549.43","      30477","            16744935.51","-","      15741","         51.65"
"NIFTYBEES","EQ","09-Aug-2010","        548.53","        548.53","        551.00","        547.00","        549.10","        550.18","        548.43","      43171","            23676189.73","-","      27633","         64.01"
"NIFTYBEES","EQ","10-Aug-2010","        550.18","        550.25","        551.35","        547.25","        548.07","        549.65","        549.29","      20162","            11074848.98","-","       9608","         47.65"
"NIFTYBEES","EQ","11-Aug-2010","        549.65","        548.00","        549.80","        546.05","        546.20","        547.17","        547.76","      24445","            13389924.26","-","      15376","         62.90"
"NIFTYBEES","EQ","12-Aug-2010","        547.17","        540.00","        547.90","        540.00","        547.90","        546.80","        544.63","      29862","            16263777.04","-","      19178","         64.22"
"NIFTYBEES","EQ","13-Aug-2010","        546.80","        545.50","        551.50","        545.50","        548.00","        548.08","        548.75","      53053","            29112755.40","-","      35806","         67.49"
"NIFTYBEES","EQ","16-Aug-2010","        548.08","        548.15","        550.00","        541.10","        541.50","        544.13","        545.42","      23119","            12609472.61","-","      11409","         49.35"
"NIFTYBEES","EQ","17-Aug-2010","        544.13","        548.50","        548.50","        543.12","        547.80","        546.77","        545.84","      23313","            12725173.97","-","      13393","         57.45"
"NIFTYBEES","EQ","18-Aug-2010","        546.77","        548.30","        550.60","        544.00","        550.60","        549.52","        545.99","      84393","            46077477.06","-","      65962","         78.16"
"NIFTYBEES","EQ","19-Aug-2010","        549.52","        549.00","        556.80","        549.00","        551.50","        554.18","        554.27","      68506","            37970480.17","-","      49746","         72.62"
"NIFTYBEES","EQ","20-Aug-2010","        554.18","        566.67","        566.67","        552.31","        553.88","        553.26","        553.77","      34663","            19195298.14","-","      24708","         71.28"
"NIFTYBEES","EQ","23-Aug-2010","        553.26","        550.00","        559.95","        550.00","        559.95","        558.91","        557.27","     119147","            66396494.07","-","      77525","         65.07"
"NIFTYBEES","EQ","24-Aug-2010","        558.91","        558.80","        559.90","        552.01","        552.99","        552.93","        553.46","      51817","            28678389.66","-","      42762","         82.53"
"NIFTYBEES","EQ","25-Aug-2010","        552.93","        553.40","        554.25","        542.00","        542.00","        547.70","        550.38","      45950","            25290116.01","-","      28147","         61.26"
"NIFTYBEES","EQ","26-Aug-2010","        547.70","        550.00","        550.50","        547.25","        548.05","        548.96","        548.77","      16536","             9074514.56","-","       9664","         58.44"
"NIFTYBEES","EQ","27-Aug-2010","        548.96","        548.95","        552.69","        540.00","        540.00","        542.48","        544.52","     132213","            71992953.85","-","      94658","         71.60"
"NIFTYBEES","EQ","30-Aug-2010","        542.48","        547.45","        547.45","        540.20","        542.90","        542.76","        543.20","      49426","            26848344.93","-","      28466","         57.59"
"NIFTYBEES","EQ","31-Aug-2010","        542.76","        540.10","        544.00","        537.00","        540.99","        541.20","        539.01","     131846","            71065688.82","-","      88570","         67.18"
"NIFTYBEES","EQ","01-Sep-2010","        541.20","        544.80","        548.90","        542.00","        546.15","        547.69","        545.17","      36574","            19939078.48","-","      23164","         63.33"
"NIFTYBEES","EQ","02-Sep-2010","        547.69","        552.00","        552.00","        548.35","        548.35","        549.39","        550.10","     100798","            55448610.54","-","      69368","         68.82"
"NIFTYBEES","EQ","03-Sep-2010","        549.39","        550.90","        554.50","        547.00","        548.11","        549.11","        549.08","      34088","            18717205.66","-","      16213","         47.56"
"NIFTYBEES","EQ","06-Sep-2010","        549.11","        550.90","        559.99","        550.90","        559.90","        558.34","        556.77","      76943","            42839680.35","-","      47874","         62.22"
