"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","09-Mar-2011","        558.47","        563.65","        563.90","        555.00","        557.00","        560.04","        557.89","      37867","            21125672.36","-","      12460","         32.90"
"NIFTYBEES","EQ","10-Mar-2011","        560.04","        555.10","        559.85","        555.00","        558.00","        557.88","        556.18","      41537","            23102213.52","-","      25872","         62.29"
"NIFTYBEES","EQ","11-Mar-2011","        557.88","        554.50","        558.60","        549.10","        553.90","        553.27","        553.15","      57912","            32033860.13","-","      33785","         58.34"
"NIFTYBEES","EQ","14-Mar-2011","        553.27","        552.00","        560.87","        550.00","        560.00","        559.94","        555.88","      53130","            29533995.24","-","      38906","         73.23"
"NIFTYBEES","EQ","15-Mar-2011","        559.94","        545.00","        557.00","        545.00","        555.50","        553.14","        552.63","      67379","            37235559.40","-","      32520","         48.26"
"NIFTYBEES","EQ","16-Mar-2011","        553.14","        555.00","        560.00","        555.00","        557.59","        557.33","        557.70","      28901","            16117950.80","-","      13965","         48.32"
"NIFTYBEES","EQ","17-Mar-2011","        557.33","        552.10","        559.50","        551.00","        553.00","        552.34","        554.73","      51970","            28829552.11","-","      19053","         36.66"
"NIFTYBEES","EQ","18-Mar-2011","        552.34","        554.00","        555.70","        545.30","        545.50","        546.60","        548.25","      62879","            34473609.55","-","      37115","         59.03"
"NIFTYBEES","EQ","21-Mar-2011","        546.60","        547.50","        549.94","        542.05","        546.08","        545.39","        546.34","      59816","            32680057.26","-","      29047","         48.56"
"NIFTYBEES","EQ","22-Mar-2011","        545.39","        546.10","        552.70","        545.00","        549.60","        549.96","        550.18","      47700","            26243751.16","-","      26740","         56.06"
"NIFTYBEES","EQ","23-Mar-2011","        549.96","        548.10","        554.99","        547.00","        552.50","        553.67","        552.62","      41332","            22841093.56","-","      30797","         74.51"
"NIFTYBEES","EQ","24-Mar-2011","        553.67","        555.00","        560.96","        555.00","        560.96","        559.69","        558.42","      22489","            12558350.03","-","      14258","         63.40"
"NIFTYBEES","EQ","25-Mar-2011","        559.69","        562.68","        567.25","        555.35","        566.00","        566.61","        563.76","     378169","           213194996.39","-","     271929","         71.91"
"NIFTYBEES","EQ","28-Mar-2011","        566.61","        567.00","        578.00","        565.99","        575.95","        575.87","        570.63","     353052","           201462854.60","-","     239964","         67.97"
"NIFTYBEES","EQ","29-Mar-2011","        575.87","        574.00","        581.00","        572.10","        578.90","        578.48","        578.89","     193239","           111864501.01","-","     135052","         69.89"
"NIFTYBEES","EQ","30-Mar-2011","        578.48","        578.00","        588.00","        578.00","        588.00","        585.71","        583.37","     205145","           119674577.60","-","     146152","         71.24"
"NIFTYBEES","EQ","31-Mar-2011","        585.71","        585.00","        589.10","        578.75","        585.25","        584.33","        584.40","     168908","            98710426.82","-","      85922","         50.87"
"NIFTYBEES","EQ","01-Apr-2011","        584.33","        587.00","        590.00","        585.46","        589.20","        589.67","        588.31","      76590","            45058387.07","-","      47907","         62.55"
"NIFTYBEES","EQ","04-Apr-2011","        589.67","        591.99","        596.50","        587.51","        596.50","        595.72","        593.14","      28513","            16912091.80","-","      16086","         56.42"
"NIFTYBEES","EQ","05-Apr-2011","        595.72","        598.50","        599.00","        589.40","        593.00","        593.93","        592.38","      86505","            51244053.31","-","      49329","         57.02"
"NIFTYBEES","EQ","06-Apr-2011","        593.93","        595.50","        597.75","        589.20","        592.55","        592.29","        593.66","      41344","            24544238.13","-","      18500","         44.75"
"NIFTYBEES","EQ","07-Apr-2011","        592.29","        592.25","        595.00","        590.00","        590.25","        591.12","        592.04","      32951","            19508206.43","-","      18171","         55.15"
"NIFTYBEES","EQ","08-Apr-2011","        591.12","        594.00","        594.49","        586.30","        589.00","        588.94","        588.90","      47285","            27846020.23","-","      30017","         63.48"
"NIFTYBEES","EQ","11-Apr-2011","        588.94","        587.00","        588.00","        583.05","        583.40","        584.56","        585.58","      33626","            19690702.32","-","      23038","         68.51"
"NIFTYBEES","EQ","13-Apr-2011","        584.56","        584.56","        594.95","        580.00","        594.95","        593.38","        588.81","      86729","            51066824.98","-","      63536","         73.26"
"NIFTYBEES","EQ","15-Apr-2011","        593.38","        592.50","        595.00","        585.50","        585.90","        586.46","        589.11","      48391","            28507540.10","-","      34698","         71.70"
"NIFTYBEES","EQ","18-Apr-2011","        586.46","        588.00","        594.90","        576.05","        577.35","        577.61","        582.53","      65470","            38138525.94","-","      46078","         70.38"
"NIFTYBEES","EQ","19-Apr-2011","        577.61","        576.50","        583.46","        576.00","        579.00","        578.13","        578.50","      57993","            33548884.48","-","      37613","         64.86"
"NIFTYBEES","EQ","20-Apr-2011","        578.13","        580.10","        594.99","        580.10","        592.00","        591.71","        586.79","      58691","            34439493.45","-","      37419","         63.76"
"NIFTYBEES","EQ","21-Apr-2011","        591.71","        594.00","        597.00","        591.72","        595.00","        594.80","        594.72","      77644","            46176520.17","-","      56227","         72.42"
"NIFTYBEES","EQ","25-Apr-2011","        594.80","        592.40","        598.50","        592.13","        595.60","        595.20","        596.62","     143034","            85336460.26","-","     112374","         78.56"
"NIFTYBEES","EQ","26-Apr-2011","        595.20","        597.00","        597.00","        585.00","        592.00","        592.43","        589.40","      44209","            26056594.04","-","      16668","         37.70"
"NIFTYBEES","EQ","27-Apr-2011","        592.43","        595.00","        598.00","        586.70","        597.75","        593.32","        591.89","      58850","            34832980.57","-","      34791","         59.12"
"NIFTYBEES","EQ","28-Apr-2011","        593.32","        595.00","        597.68","        583.46","        584.50","        585.06","        588.05","      40538","            23838311.47","-","      22609","         55.77"
"NIFTYBEES","EQ","29-Apr-2011","        585.06","        585.50","        586.95","        577.00","        580.25","        579.52","        582.27","      50969","            29677590.38","-","      32314","         63.40"
"NIFTYBEES","EQ","02-May-2011","        579.52","        582.00","        583.50","        574.77","        576.97","        576.55","        577.89","      77508","            44791358.11","-","      55286","         71.33"
"NIFTYBEES","EQ","03-May-2011","        576.55","        577.00","        579.00","        564.75","        565.50","        566.08","        568.69","     214627","           122056676.71","-","     150612","         70.17"
"NIFTYBEES","EQ","04-May-2011","        566.08","        569.00","        569.00","        559.01","        564.00","        562.69","        561.97","     115584","            64954483.46","-","      68845","         59.56"
"NIFTYBEES","EQ","05-May-2011","        562.69","        578.68","        578.68","        553.75","        554.76","        556.06","        558.69","     203967","           113954698.26","-","     116259","         57.00"
"NIFTYBEES","EQ","06-May-2011","        556.06","        555.30","        566.50","        554.00","        563.50","        564.46","        562.48","      71183","            40038662.15","-","      28458","         39.98"
"NIFTYBEES","EQ","06-May-2011","        556.06","        555.30","        566.50","        554.00","        563.50","        564.46","        562.48","      71183","            40038662.15","-","      28458","         39.98"
"NIFTYBEES","EQ","09-May-2011","        564.46","        565.50","        569.90","        560.50","        565.00","        564.16","        564.24","     157281","            88743671.31","-","     120261","         76.46"
"NIFTYBEES","EQ","10-May-2011","        564.16","        563.00","        569.00","        559.12","        560.90","        560.33","        564.65","     122874","            69380699.99","-","      66067","         53.77"
"NIFTYBEES","EQ","11-May-2011","        560.33","        561.00","        564.50","        558.90","        561.05","        562.76","        560.96","      72276","            40543882.78","-","      41943","         58.03"
"NIFTYBEES","EQ","12-May-2011","        562.76","        559.90","        565.00","        554.20","        556.98","        555.69","        559.79","      64709","            36223450.64","-","      41279","         63.79"
"NIFTYBEES","EQ","13-May-2011","        555.69","        558.23","        568.20","        555.25","        563.99","        562.25","        563.13","      35130","            19782789.64","-","      13119","         37.34"
"NIFTYBEES","EQ","16-May-2011","        562.25","        561.95","        562.90","        557.00","        558.50","        559.25","        559.61","      92387","            51700583.57","-","      57811","         62.57"
"NIFTYBEES","EQ","17-May-2011","        559.25","        560.00","        560.25","        550.00","        551.00","        551.23","        553.97","      46410","            25709749.40","-","      26275","         56.61"
"NIFTYBEES","EQ","18-May-2011","        551.23","        552.00","        554.50","        550.15","        551.00","        551.43","        552.20","      38653","            21344028.53","-","      18552","         48.00"
"NIFTYBEES","EQ","19-May-2011","        551.43","        551.75","        563.00","        550.38","        560.00","        554.83","        552.09","      41252","            22774841.69","-","      19363","         46.94"
"NIFTYBEES","EQ","20-May-2011","        554.83","        554.00","        561.50","        552.00","        555.10","        557.98","        557.55","      47918","            26716537.59","-","      19039","         39.73"
"NIFTYBEES","EQ","23-May-2011","        557.98","        553.75","        564.00","        547.00","        547.50","        548.00","        549.18","      99154","            54453654.78","-","      52230","         52.68"
"NIFTYBEES","EQ","24-May-2011","        548.00","        548.50","        551.20","        546.40","        549.00","        549.32","        549.44","      42867","            23552832.12","-","      17889","         41.73"
"NIFTYBEES","EQ","25-May-2011","        549.32","        554.00","        554.00","        542.30","        544.50","        544.60","        544.68","     127306","            69340471.14","-","      80937","         63.58"
