"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","10-Feb-2016","        736.84","        735.00","        735.00","        726.90","        732.00","        731.73","        731.42","      82613","            60424914.58","       2778","      47237","         57.18"
"NIFTYBEES","EQ","11-Feb-2016","        731.73","        730.23","        730.54","        705.50","        707.35","        708.40","        716.47","     185258","           132732701.21","       5211","     129680","         70.00"
"NIFTYBEES","EQ","12-Feb-2016","        708.40","        713.00","        720.00","        696.75","        707.00","        707.73","        705.07","     158134","           111495990.11","       3488","      75458","         47.72"
"NIFTYBEES","EQ","15-Feb-2016","        707.73","        711.40","        725.85","        711.40","        722.05","        723.27","        720.77","      75587","            54480971.44","       2515","      33941","         44.90"
"NIFTYBEES","EQ","16-Feb-2016","        723.27","        726.00","        727.90","        712.15","        714.00","        713.97","        719.18","      61518","            44242614.53","       1567","      32829","         53.36"
"NIFTYBEES","EQ","17-Feb-2016","        713.97","        720.00","        748.00","        705.99","        719.15","        718.48","        713.98","      89466","            63876725.28","       2264","      30408","         33.99"
"NIFTYBEES","EQ","18-Feb-2016","        718.48","        720.00","        728.90","        720.00","        725.88","        726.40","        725.13","      60287","            43716073.97","       1476","      21046","         34.91"
"NIFTYBEES","EQ","19-Feb-2016","        726.40","        725.00","        730.60","        722.99","        727.50","        728.18","        726.68","      37374","            27158975.45","       1113","      13369","         35.77"
"NIFTYBEES","EQ","22-Feb-2016","        728.18","        730.00","        732.85","        728.00","        731.25","        730.98","        731.07","      30397","            22222221.81","       1172","      14551","         47.87"
"NIFTYBEES","EQ","23-Feb-2016","        730.98","        730.00","        730.02","        717.60","        719.18","        719.10","        722.83","      61548","            44488803.58","       1695","      31625","         51.38"
"NIFTYBEES","EQ","24-Feb-2016","        719.10","        718.00","        718.40","        711.60","        713.39","        712.73","        714.13","      55363","            39536281.94","       1749","      29800","         53.83"
"NIFTYBEES","EQ","25-Feb-2016","        712.73","        720.98","        720.98","        706.10","        707.02","        707.32","        709.31","      57975","            41122198.56","       1926","      36554","         63.05"
"NIFTYBEES","EQ","26-Feb-2016","        707.32","        708.00","        715.00","        708.00","        714.00","        713.15","        712.37","      51018","            36343812.39","       1543","      25386","         49.76"
"NIFTYBEES","EQ","29-Feb-2016","        713.15","        714.00","        718.69","        694.60","        708.00","        708.38","        708.13","     130395","            92336778.33","       3646","      42861","         32.87"
"NIFTYBEES","EQ","01-Mar-2016","        708.38","        710.35","        730.49","        710.35","        730.00","        729.01","        724.15","      87985","            63714318.73","       2648","      45665","         51.90"
"NIFTYBEES","EQ","02-Mar-2016","        729.01","        730.00","        747.80","        730.00","        747.00","        746.45","        741.69","     123440","            91554097.81","       2199","      80513","         65.22"
"NIFTYBEES","EQ","03-Mar-2016","        746.45","        748.98","        755.55","        747.50","        753.35","        754.26","        751.08","      81876","            61495155.30","       2213","      41898","         51.17"
"NIFTYBEES","EQ","04-Mar-2016","        754.26","        754.26","        761.05","        751.70","        761.05","        758.14","        755.08","      47284","            35703153.70","       1495","      20908","         44.22"
"NIFTYBEES","EQ","08-Mar-2016","        758.14","        758.00","        761.00","        754.30","        758.00","        757.21","        758.39","      39372","            29859281.94","       2011","      16235","         41.23"
"NIFTYBEES","EQ","09-Mar-2016","        757.21","        755.00","        762.34","        753.00","        761.00","        761.00","        756.85","      46647","            35304832.60","       1214","      25750","         55.20"
"NIFTYBEES","EQ","10-Mar-2016","        761.00","        759.00","        763.00","        752.20","        757.95","        756.73","        757.23","      36123","            27353318.53","       1406","      13785","         38.16"
"NIFTYBEES","EQ","11-Mar-2016","        756.73","        757.90","        762.00","        755.21","        759.62","        758.94","        759.00","      31516","            23920757.04","       1124","       6075","         19.28"
"NIFTYBEES","EQ","14-Mar-2016","        758.94","        760.90","        767.00","        760.90","        764.00","        765.19","        765.26","      54865","            41985786.64","       1511","      26899","         49.03"
"NIFTYBEES","EQ","15-Mar-2016","        765.19","        767.12","        767.12","        756.90","        757.80","        757.23","        759.62","      32414","            24622239.50","       1296","      12616","         38.92"
"NIFTYBEES","EQ","16-Mar-2016","        757.23","        757.23","        762.45","        752.15","        762.44","        761.02","        756.17","      21202","            16032330.66","        974","       6707","         31.63"
"NIFTYBEES","EQ","17-Mar-2016","        761.02","        764.68","        768.33","        758.01","        759.60","        761.60","        765.71","      39339","            30122231.15","       1282","      10545","         26.81"
"NIFTYBEES","EQ","18-Mar-2016","        761.60","        761.05","        770.40","        761.05","        770.00","        769.77","        766.13","      53198","            40756845.64","       1323","      21464","         40.35"
"NIFTYBEES","EQ","21-Mar-2016","        769.77","        761.00","        781.80","        761.00","        780.10","        780.10","        775.40","      64943","            50356891.85","       1894","      26858","         41.36"
"NIFTYBEES","EQ","22-Mar-2016","        780.10","        780.00","        792.00","        777.00","        792.00","        785.62","        781.05","      67569","            52774837.61","       1484","      37138","         54.96"
"NIFTYBEES","EQ","23-Mar-2016","        785.62","        785.20","        785.70","        778.50","        784.00","        784.74","        782.22","      79654","            62306682.19","        994","      47001","         59.01"
"NIFTYBEES","EQ","28-Mar-2016","        784.74","        784.00","        789.89","        774.16","        776.50","        779.82","        779.85","    1298837","          1012891972.67","       2376","    1232919","         94.92"
"NIFTYBEES","EQ","29-Mar-2016","        779.82","        779.00","        779.00","        771.00","        772.55","        773.09","        773.76","     389298","           301223614.95","       1298","     315946","         81.16"
"NIFTYBEES","EQ","30-Mar-2016","        773.09","        773.10","        786.40","        771.00","        785.00","        785.38","        780.71","      39122","            30542961.48","       1062","      19051","         48.70"
"NIFTYBEES","EQ","31-Mar-2016","        785.38","        785.00","        800.00","        784.39","        793.00","        791.27","        789.77","     555794","           438949111.30","       1624","     526060","         94.65"
"NIFTYBEES","EQ","01-Apr-2016","        791.27","        790.00","        790.00","        779.60","        784.00","        781.51","        782.36","      97218","            76059420.88","       1723","      31785","         32.69"
"NIFTYBEES","EQ","04-Apr-2016","        781.51","        781.50","        787.00","        781.50","        786.50","        786.23","        785.05","      42547","            33401698.38","       1231","      21369","         50.22"
"NIFTYBEES","EQ","05-Apr-2016","        786.23","        784.20","        784.70","        771.10","        772.00","        772.54","        778.38","      51612","            40173533.49","       1990","      20394","         39.51"
"NIFTYBEES","EQ","06-Apr-2016","        772.54","        775.00","        775.00","        770.00","        772.50","        772.86","        772.45","      19690","            15209637.70","        851","      10669","         54.18"
"NIFTYBEES","EQ","07-Apr-2016","        772.86","        774.00","        774.00","        763.95","        764.90","        764.87","        768.86","      61552","            47324823.42","       1473","      37288","         60.58"
"NIFTYBEES","EQ","08-Apr-2016","        764.87","        760.00","        769.20","        760.00","        768.45","        767.57","        767.22","      15552","            11931792.63","        815","       7073","         45.48"
"NIFTYBEES","EQ","11-Apr-2016","        767.57","        769.00","        779.80","        765.00","        778.80","        778.41","        771.61","      55690","            42971101.08","       1693","      26706","         47.95"
"NIFTYBEES","EQ","12-Apr-2016","        778.41","        770.00","        781.90","        770.00","        780.60","        780.87","        779.52","      28300","            22060358.88","        848","      13671","         48.31"
"NIFTYBEES","EQ","13-Apr-2016","        780.87","        782.98","        794.60","        782.98","        792.05","        793.30","        792.01","     109749","            86922526.74","       1573","      64174","         58.47"
"NIFTYBEES","EQ","18-Apr-2016","        793.30","        795.13","        800.99","        793.55","        800.10","        800.37","        797.97","      49857","            39784470.17","       2013","      24666","         49.47"
"NIFTYBEES","EQ","20-Apr-2016","        800.37","        802.00","        804.00","        797.10","        801.99","        801.15","        800.51","      51661","            41355380.77","       1488","      23271","         45.05"
"NIFTYBEES","EQ","21-Apr-2016","        801.15","        803.20","        806.24","        798.00","        800.70","        800.43","        802.84","      22268","            17877711.87","       1103","      11382","         51.11"
"NIFTYBEES","EQ","22-Apr-2016","        800.43","        799.20","        801.67","        796.30","        798.95","        799.14","        798.98","      26232","            20958730.82","        852","      10898","         41.54"
"NIFTYBEES","EQ","25-Apr-2016","        799.14","        799.00","        799.90","        792.01","        796.00","        794.94","        795.13","      19895","            15819090.12","       1045","       9990","         50.21"
"NIFTYBEES","EQ","26-Apr-2016","        794.94","        792.90","        807.45","        792.00","        805.20","        806.31","        802.52","      30742","            24670959.95","       1124","      14177","         46.12"
"NIFTYBEES","EQ","27-Apr-2016","        806.31","        805.00","        808.30","        803.10","        807.90","        806.90","        805.70","      99570","            80223978.39","        922","      78996","         79.34"
"NIFTYBEES","EQ","28-Apr-2016","        806.90","        806.00","        808.20","        793.00","        794.90","        794.66","        800.63","      58478","            46819072.23","       1363","      25257","         43.19"
"NIFTYBEES","EQ","29-Apr-2016","        794.66","        793.20","        799.55","        789.10","        795.66","        795.17","        794.78","      58831","            46757693.85","       1384","      19716","         33.51"
"NIFTYBEES","EQ","02-May-2016","        795.17","        793.00","        793.00","        787.35","        791.99","        791.24","        790.41","      33259","            26288278.86","       1516","      18644","         56.06"
"NIFTYBEES","EQ","03-May-2016","        791.24","        796.98","        800.00","        785.33","        786.65","        786.55","        792.66","      43392","            34395234.70","       1430","      14193","         32.71"
"NIFTYBEES","EQ","04-May-2016","        786.55","        784.01","        787.00","        781.00","        782.89","        781.70","        783.99","      38952","            30537858.18","       1183","      14492","         37.20"
"NIFTYBEES","EQ","05-May-2016","        781.70","        782.89","        789.75","        782.00","        786.05","        787.31","        785.37","      20755","            16300379.27","       1083","       7703","         37.11"
"NIFTYBEES","EQ","06-May-2016","        787.31","        782.79","        795.00","        780.00","        785.00","        785.54","        784.37","      32655","            25613560.29","       1021","      17025","         52.14"
"NIFTYBEES","EQ","09-May-2016","        785.54","        788.70","        797.70","        784.50","        796.21","        796.73","        793.63","      32602","            25873866.75","       1550","      16991","         52.12"
"NIFTYBEES","EQ","10-May-2016","        796.73","        795.70","        800.25","        793.75","        797.75","        798.32","        796.80","      38120","            30373962.77","       1420","      23416","         61.43"
"NIFTYBEES","EQ","11-May-2016","        798.32","        795.89","        798.00","        788.54","        793.00","        793.59","        794.52","      46447","            36903185.41","       1459","      22619","         48.70"
"NIFTYBEES","EQ","12-May-2016","        793.59","        794.00","        800.95","        793.50","        800.00","        799.08","        797.62","      49723","            39659961.96","       1157","      22942","         46.14"
"NIFTYBEES","EQ","13-May-2016","        799.08","        797.00","        797.00","        787.75","        792.00","        790.23","        790.85","      28350","            22420680.31","       1246","      14446","         50.96"
"NIFTYBEES","EQ","16-May-2016","        790.23","        791.00","        799.00","        786.69","        799.00","        798.04","        792.16","      22960","            18187908.07","       1522","      12452","         54.23"
"NIFTYBEES","EQ","17-May-2016","        798.04","        799.00","        803.10","        797.40","        797.60","        798.45","        800.12","      24967","            19976572.12","       1047","      10758","         43.09"
"NIFTYBEES","EQ","18-May-2016","        798.45","        795.38","        797.69","        791.00","        796.40","        795.86","        793.92","      15452","            12267689.43","        834","       4198","         27.17"
"NIFTYBEES","EQ","19-May-2016","        795.86","        795.00","        796.00","        786.50","        788.00","        788.19","        791.13","      16985","            13437418.90","        976","       8572","         50.47"
"NIFTYBEES","EQ","20-May-2016","        788.19","        788.00","        791.98","        785.00","        788.60","        787.09","        788.70","      15070","            11885721.15","       1017","       7807","         51.80"
"NIFTYBEES","EQ","23-May-2016","        787.09","        789.29","        789.90","        783.77","        784.00","        784.56","        786.84","      21363","            16809285.10","       1073","       9615","         45.01"
"NIFTYBEES","EQ","24-May-2016","        784.56","        784.00","        785.50","        781.69","        784.77","        784.13","        783.70","      19570","            15337039.35","        713","      10425","         53.27"
"NIFTYBEES","EQ","25-May-2016","        784.13","        788.88","        803.80","        787.87","        803.00","        802.35","        797.27","      44147","            35197128.44","       1445","      24632","         55.80"
"NIFTYBEES","EQ","26-May-2016","        802.35","        803.26","        817.90","        802.90","        816.99","        815.15","        808.88","      74440","            60213272.50","       2256","      41798","         56.15"
"NIFTYBEES","EQ","27-May-2016","        815.15","        817.00","        825.00","        815.28","        823.50","        824.34","        821.73","      89479","            73527818.05","       2230","      38556","         43.09"
"NIFTYBEES","EQ","30-May-2016","        824.34","        825.50","        829.70","        824.50","        828.70","        827.58","        827.01","      71871","            59437971.54","       1353","      39158","         54.48"
"NIFTYBEES","EQ","31-May-2016","        827.58","        830.00","        831.00","        824.15","        829.25","        826.68","        826.99","      63899","            52843693.31","       1088","      35191","         55.07"
"NIFTYBEES","EQ","01-Jun-2016","        826.68","        827.00","        831.75","        826.00","        829.05","        828.85","        829.30","      32150","            26661845.83","       1158","      18416","         57.28"
"NIFTYBEES","EQ","02-Jun-2016","        828.85","        825.10","        837.40","        825.00","        834.00","        834.99","        831.40","      28361","            23579261.45","        943","      16582","         58.47"
"NIFTYBEES","EQ","03-Jun-2016","        834.99","        836.05","        836.90","        830.81","        831.00","        832.27","        833.87","      21312","            17771375.33","        845","      11907","         55.87"
"NIFTYBEES","EQ","06-Jun-2016","        832.27","        832.45","        834.89","        830.19","        830.60","        831.02","        832.47","      18749","            15607938.40","       1088","      10334","         55.12"
"NIFTYBEES","EQ","07-Jun-2016","        831.02","        832.77","        841.45","        832.40","        837.40","        838.04","        837.27","      34152","            28594340.08","       1182","      19266","         56.41"
"NIFTYBEES","EQ","08-Jun-2016","        838.04","        838.49","        842.00","        833.00","        841.60","        840.53","        836.71","      65258","            54602104.04","        893","      34543","         52.93"
"NIFTYBEES","EQ","09-Jun-2016","        840.53","        840.30","        840.30","        832.05","        833.91","        833.80","        835.19","      18502","            15452639.57","        805","       8222","         44.44"
"NIFTYBEES","EQ","10-Jun-2016","        833.80","        830.00","        839.88","        830.00","        830.70","        831.23","        834.02","      19391","            16172573.03","       1085","       9059","         46.72"
"NIFTYBEES","EQ","13-Jun-2016","        831.23","        828.00","        828.00","        822.05","        826.00","        826.02","        824.80","      22254","            18355038.85","       1082","      12278","         55.17"
"NIFTYBEES","EQ","14-Jun-2016","        826.02","        828.00","        828.20","        822.00","        827.45","        826.72","        825.34","      20517","            16933459.44","        657","      12969","         63.21"
"NIFTYBEES","EQ","15-Jun-2016","        826.72","        826.00","        833.35","        825.35","        832.00","        831.92","        829.19","      20049","            16624529.65","       1051","      11738","         58.55"
"NIFTYBEES","EQ","16-Jun-2016","        831.92","        829.40","        830.41","        822.30","        829.20","        829.19","        826.07","      31372","            25915620.90","        818","      20628","         65.75"
"NIFTYBEES","EQ","17-Jun-2016","        829.19","        830.00","        833.99","        826.50","        828.10","        829.07","        828.89","      28989","            24028731.57","        749","      16828","         58.05"
"NIFTYBEES","EQ","20-Jun-2016","        829.07","        827.00","        837.25","        823.00","        836.50","        836.31","        832.67","      26729","            22256510.56","       1114","      16707","         62.51"
"NIFTYBEES","EQ","21-Jun-2016","        836.31","        832.15","        836.20","        832.00","        832.00","        833.58","        834.24","      11367","             9482788.79","        617","       5201","         45.76"
"NIFTYBEES","EQ","22-Jun-2016","        833.58","        832.40","        836.00","        829.00","        831.60","        832.62","        833.76","      13524","            11275802.60","        606","       9485","         70.13"
"NIFTYBEES","EQ","23-Jun-2016","        832.62","        832.40","        841.55","        831.00","        839.25","        839.56","        836.94","      19758","            16536320.75","        793","      10730","         54.31"
"NIFTYBEES","EQ","24-Jun-2016","        839.56","        825.10","        835.00","        809.50","        825.00","        824.88","        818.27","     293569","           240218477.89","       4231","     232237","         79.11"
"NIFTYBEES","EQ","27-Jun-2016","        824.88","        822.00","        826.00","        820.00","        824.45","        824.49","        823.30","      24121","            19858867.56","       1674","      11695","         48.48"
"NIFTYBEES","EQ","28-Jun-2016","        824.49","        827.98","        827.98","        822.45","        825.45","        824.67","        824.78","      40779","            33633884.77","       1172","      27024","         66.27"
"NIFTYBEES","EQ","29-Jun-2016","        824.67","        825.00","        834.00","        820.00","        832.00","        832.67","        830.22","      61423","            50994409.97","       1360","      45035","         73.32"
"NIFTYBEES","EQ","30-Jun-2016","        832.67","        835.98","        844.50","        835.98","        842.90","        842.88","        840.48","      89547","            75262823.05","       1831","      54722","         61.11"
"NIFTYBEES","EQ","01-Jul-2016","        842.88","        845.00","        848.78","        843.00","        844.45","        845.28","        846.52","      45795","            38766444.44","       1270","      28789","         62.86"
"NIFTYBEES","EQ","04-Jul-2016","        845.28","        847.43","        852.90","        847.43","        851.55","        850.89","        850.74","      49459","            42076807.13","       1355","      35535","         71.85"
"NIFTYBEES","EQ","05-Jul-2016","        850.89","        851.00","        851.00","        845.00","        847.15","        846.46","        846.66","      52872","            44764638.80","       1015","      35356","         66.87"
"NIFTYBEES","EQ","07-Jul-2016","        846.46","        849.99","        850.41","        844.19","        847.95","        847.11","        846.79","      31045","            26288642.61","       1070","      19235","         61.96"
"NIFTYBEES","EQ","08-Jul-2016","        847.11","        848.50","        848.50","        843.50","        844.00","        845.44","        845.19","      24356","            20585550.76","        719","      16964","         69.65"
"NIFTYBEES","EQ","11-Jul-2016","        845.44","        855.00","        862.00","        853.00","        860.60","        860.19","        858.84","      84119","            72244351.99","       1879","      58578","         69.64"
"NIFTYBEES","EQ","12-Jul-2016","        860.19","        865.00","        866.00","        860.19","        864.40","        865.32","        863.61","      30168","            26053254.45","        964","      24661","         81.75"
"NIFTYBEES","EQ","13-Jul-2016","        865.32","        864.90","        867.00","        860.15","        866.00","        865.48","        864.47","     112781","            97495566.53","       1127","      90727","         80.45"
"NIFTYBEES","EQ","14-Jul-2016","        865.48","        870.00","        870.51","        864.00","        869.10","        869.44","        868.16","      63459","            55092858.98","        914","      46953","         73.99"
"NIFTYBEES","EQ","15-Jul-2016","        869.44","        875.00","        875.00","        867.00","        867.15","        868.04","        869.59","      33087","            28772057.84","       1159","      21320","         64.44"
"NIFTYBEES","EQ","18-Jul-2016","        868.04","        870.00","        873.50","        864.00","        864.90","        865.04","        870.77","      31501","            27430008.50","       1037","      24296","         77.13"
"NIFTYBEES","EQ","19-Jul-2016","        865.04","        870.00","        870.00","        861.51","        867.64","        866.75","        865.41","      83997","            72691991.55","        901","      55363","         65.91"
"NIFTYBEES","EQ","20-Jul-2016","        866.75","        867.00","        872.35","        866.45","        872.25","        871.49","        869.95","     216979","           188761311.62","       1385","     198826","         91.63"
"NIFTYBEES","EQ","21-Jul-2016","        871.49","        872.60","        872.60","        865.01","        865.50","        865.76","        868.87","      69615","            60486676.34","        746","      57965","         83.27"
"NIFTYBEES","EQ","22-Jul-2016","        865.76","        865.25","        872.88","        863.70","        868.30","        869.22","        868.00","      29125","            25280523.56","        682","      16553","         56.83"
"NIFTYBEES","EQ","25-Jul-2016","        869.22","        869.00","        880.65","        867.00","        879.50","        879.56","        875.94","      56814","            49765789.35","       1252","      35038","         61.67"
"NIFTYBEES","EQ","26-Jul-2016","        879.56","        879.56","        880.99","        873.35","        876.70","        875.86","        879.14","      64850","            57012447.46","        856","      50223","         77.44"
"NIFTYBEES","EQ","27-Jul-2016","        875.86","        876.00","        882.60","        873.00","        877.50","        876.96","        877.72","      29465","            25861900.79","       1089","      13986","         47.47"
"NIFTYBEES","EQ","28-Jul-2016","        876.96","        877.00","        882.30","        876.00","        881.00","        881.18","        879.71","      24286","            21364738.27","        850","      14698","         60.52"
"NIFTYBEES","EQ","29-Jul-2016","        881.18","        882.00","        882.80","        879.10","        882.78","        881.11","        880.91","      20432","            17998775.53","        771","       9732","         47.63"
"NIFTYBEES","EQ","01-Aug-2016","        881.11","        881.03","        886.50","        876.10","        881.74","        879.69","        882.62","      34193","            30179596.18","       1513","      17683","         51.72"
"NIFTYBEES","EQ","02-Aug-2016","        879.69","        880.00","        884.00","        876.00","        878.70","        879.53","        879.28","      32866","            28898502.38","        729","      17660","         53.73"
"NIFTYBEES","EQ","03-Aug-2016","        879.53","        861.90","        879.90","        844.30","        871.50","        870.56","        874.06","      21421","            18723186.35","        953","      10865","         50.72"
"NIFTYBEES","EQ","04-Aug-2016","        870.56","        872.36","        876.00","        867.10","        873.89","        872.16","        870.93","      32012","            27880109.57","        776","      16043","         50.12"
"NIFTYBEES","EQ","05-Aug-2016","        872.16","        875.45","        885.00","        875.45","        884.00","        883.87","        880.53","      30255","            26640442.90","       1059","      16147","         53.37"
"NIFTYBEES","EQ","08-Aug-2016","        883.87","        885.80","        888.20","        885.20","        885.90","        886.67","        886.62","      28312","            25101875.23","       1070","      18882","         66.69"
"NIFTYBEES","EQ","09-Aug-2016","        886.67","        886.00","        886.85","        880.10","        883.05","        883.36","        882.50","      51379","            45341864.38","       1386","      36571","         71.18"
"NIFTYBEES","EQ","10-Aug-2016","        883.36","        884.00","        884.20","        875.00","        876.55","        876.08","        878.77","      15404","            13536647.85","       1003","      10664","         69.23"
"NIFTYBEES","EQ","11-Aug-2016","        876.08","        870.00","        877.00","        870.00","        875.65","        874.71","        873.86","      13060","            11412589.05","        708","       6571","         50.31"
"NIFTYBEES","EQ","12-Aug-2016","        874.71","        875.00","        882.99","        875.00","        880.00","        880.64","        880.45","      31429","            27671613.13","        745","      18268","         58.12"
"NIFTYBEES","EQ","16-Aug-2016","        880.64","        881.00","        883.89","        876.00","        880.05","        880.32","        879.98","      37394","            32905902.02","       1292","      19414","         51.92"
"NIFTYBEES","EQ","17-Aug-2016","        880.32","        880.00","        882.75","        876.10","        878.19","        877.18","        878.35","      17681","            15530149.59","        574","       9193","         51.99"
"NIFTYBEES","EQ","18-Aug-2016","        877.18","        890.00","        890.00","        879.35","        882.07","        882.58","        883.33","      23792","            21016116.93","        687","      12594","         52.93"
"NIFTYBEES","EQ","19-Aug-2016","        882.58","        885.00","        885.20","        880.15","        881.60","        882.65","        882.94","      16789","            14823640.64","        513","      10066","         59.96"
"NIFTYBEES","EQ","22-Aug-2016","        882.65","        883.00","        884.95","        877.05","        878.00","        878.13","        879.45","      15803","            13897880.95","        874","       6029","         38.15"
"NIFTYBEES","EQ","23-Aug-2016","        878.13","        878.40","        880.80","        874.80","        880.00","        878.64","        877.62","      11297","             9914418.55","        485","       5349","         47.35"
"NIFTYBEES","EQ","24-Aug-2016","        878.64","        878.80","        882.15","        877.65","        880.05","        880.74","        879.94","       9087","             7996056.20","        489","       4353","         47.90"
"NIFTYBEES","EQ","25-Aug-2016","        880.74","        882.00","        891.00","        876.60","        877.00","        877.47","        879.92","      17278","            15203337.09","        824","      10756","         62.25"
"NIFTYBEES","EQ","26-Aug-2016","        877.47","        877.60","        880.00","        872.50","        874.00","        873.72","        875.23","      15342","            13427826.83","        672","       9186","         59.87"
"NIFTYBEES","EQ","29-Aug-2016","        873.72","        875.20","        878.00","        871.10","        877.00","        876.40","        874.46","      19811","            17323908.86","        871","      12656","         63.88"
"NIFTYBEES","EQ","30-Aug-2016","        876.40","        878.20","        891.10","        878.20","        889.02","        889.69","        885.20","      37763","            33427818.04","       1245","      24366","         64.52"
"NIFTYBEES","EQ","31-Aug-2016","        889.69","        889.80","        897.50","        889.08","        894.60","        896.17","        894.81","      32337","            28935520.16","       1072","      21996","         68.02"
"NIFTYBEES","EQ","01-Sep-2016","        896.17","        897.50","        897.50","        891.85","        895.55","        894.34","        894.87","      44842","            40127740.71","       1099","      28857","         64.35"
"NIFTYBEES","EQ","02-Sep-2016","        894.34","        894.10","        897.00","        891.50","        896.00","        896.19","        893.81","      31862","            28478683.93","        660","      18185","         57.07"
