"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","23-Jan-2018","       1128.79","       1132.00","       1143.29","       1131.00","       1140.91","       1141.89","       1137.66","     398056","           452851944.83","        865","     378702","         95.14"
"NIFTYBEES","EQ","24-Jan-2018","       1141.89","       1140.20","       1144.70","       1138.50","       1140.85","       1141.95","       1141.42","     276933","           316097378.60","        640","     264535","         95.52"
"NIFTYBEES","EQ","25-Jan-2018","       1141.95","       1140.95","       1142.79","       1135.10","       1140.50","       1139.31","       1139.19","      47220","            53792707.85","        602","      34857","         73.82"
"NIFTYBEES","EQ","29-Jan-2018","       1139.31","       1140.50","       1150.00","       1129.99","       1145.00","       1146.27","       1147.70","     125359","           143874379.21","        952","     112564","         89.79"
"NIFTYBEES","EQ","30-Jan-2018","       1146.27","       1145.44","       1146.30","       1136.56","       1139.25","       1137.14","       1139.32","      34079","            38826860.35","        722","      20357","         59.73"
"NIFTYBEES","EQ","31-Jan-2018","       1137.14","       1137.00","       1138.50","       1133.01","       1137.00","       1135.44","       1135.13","      36587","            41531038.77","        728","      17621","         48.16"
"NIFTYBEES","EQ","01-Feb-2018","       1135.44","       1135.00","       1147.30","       1122.05","       1136.71","       1135.03","       1138.59","      73262","            83415254.42","       1250","      31077","         42.42"
"NIFTYBEES","EQ","02-Feb-2018","       1135.03","       1133.00","       1133.00","       1101.00","       1111.34","       1112.49","       1120.20","     130601","           146299292.17","       3933","      88478","         67.75"
"NIFTYBEES","EQ","05-Feb-2018","       1112.49","       1098.80","       1105.00","       1094.00","       1105.00","       1102.94","       1100.61","      73144","            80502977.96","       2610","      49869","         68.18"
"NIFTYBEES","EQ","06-Feb-2018","       1102.94","       1098.00","       1098.00","       1005.25","       1088.40","       1087.35","       1078.72","     253100","           273024061.41","       3212","     160954","         63.59"
"NIFTYBEES","EQ","07-Feb-2018","       1087.35","       1090.00","       1099.00","       1081.10","       1082.00","       1083.85","       1086.06","      54434","            59118348.94","       3377","      39035","         71.71"
"NIFTYBEES","EQ","08-Feb-2018","       1083.85","       1085.59","       1098.90","       1081.90","       1094.99","       1094.94","       1092.81","      24405","            26670076.42","       1315","      14366","         58.86"
"NIFTYBEES","EQ","09-Feb-2018","       1094.94","       1078.44","       1084.73","       1074.89","       1082.88","       1082.32","       1080.22","      89461","            96637889.84","       2119","      56463","         63.11"
"NIFTYBEES","EQ","12-Feb-2018","       1082.32","       1087.00","       1092.68","       1083.00","       1089.45","       1091.35","       1089.34","      62981","            68607940.39","       2880","      45191","         71.75"
"NIFTYBEES","EQ","14-Feb-2018","       1091.35","       1094.95","       1094.99","       1082.68","       1082.94","       1086.53","       1090.26","      10446","            11388882.82","        715","       5766","         55.20"
"NIFTYBEES","EQ","15-Feb-2018","       1086.53","       1088.99","       1098.39","       1086.50","       1091.60","       1092.15","       1093.43","      35626","            38954707.73","        884","      22748","         63.85"
"NIFTYBEES","EQ","16-Feb-2018","       1092.15","       1096.75","       1098.75","       1081.33","       1086.21","       1082.69","       1084.48","     140006","           151833633.28","       1101","     100578","         71.84"
"NIFTYBEES","EQ","19-Feb-2018","       1082.69","       1099.99","       1099.99","       1065.75","       1075.76","       1074.10","       1073.33","      46562","            49976280.57","       1408","      28221","         60.61"
"NIFTYBEES","EQ","20-Feb-2018","       1074.10","       1075.29","       1078.99","       1070.40","       1071.90","       1071.76","       1074.32","      19500","            20949330.94","        745","       5723","         29.35"
"NIFTYBEES","EQ","21-Feb-2018","       1071.76","       1073.15","       1077.79","       1072.00","       1074.00","       1076.56","       1075.28","      71871","            77281196.86","        567","      54896","         76.38"
"NIFTYBEES","EQ","22-Feb-2018","       1076.56","       1072.60","       1076.59","       1071.15","       1075.00","       1074.63","       1074.04","      31894","            34255315.64","        607","      26541","         83.22"
"NIFTYBEES","EQ","23-Feb-2018","       1074.63","       1077.16","       1086.23","       1075.40","       1086.00","       1084.68","       1082.07","      25787","            27903408.35","        857","      14730","         57.12"
"NIFTYBEES","EQ","26-Feb-2018","       1084.68","       1086.02","       1094.95","       1085.91","       1093.75","       1093.56","       1092.18","      17777","            19415670.08","        939","      10595","         59.60"
"NIFTYBEES","EQ","27-Feb-2018","       1093.56","       1095.00","       1098.99","       1088.31","       1088.61","       1089.94","       1092.07","      20524","            22413670.49","        733","      11386","         55.48"
"NIFTYBEES","EQ","28-Feb-2018","       1089.94","       1083.94","       1090.30","       1082.10","       1085.90","       1086.70","       1085.98","      15901","            17268214.81","        751","       7400","         46.54"
"NIFTYBEES","EQ","01-Mar-2018","       1086.70","       1085.00","       1089.61","       1080.00","       1082.50","       1081.19","       1084.52","      18297","            19843450.55","        820","      11811","         64.55"
"NIFTYBEES","EQ","05-Mar-2018","       1081.19","       1075.24","       1080.90","       1069.00","       1072.00","       1071.74","       1073.62","      52191","            56033561.35","       1688","      29116","         55.79"
"NIFTYBEES","EQ","06-Mar-2018","       1071.74","       1084.89","       1084.89","       1058.10","       1058.98","       1060.94","       1068.97","      29951","            32016696.70","       1319","      15320","         51.15"
"NIFTYBEES","EQ","07-Mar-2018","       1060.94","       1060.00","       1060.60","       1022.00","       1051.60","       1050.67","       1054.17","      87654","            92402437.00","       1958","      54682","         62.38"
"NIFTYBEES","EQ","08-Mar-2018","       1050.67","       1056.00","       1062.40","       1049.00","       1060.59","       1059.59","       1055.17","      34170","            36055319.22","       1271","      16291","         47.68"
"NIFTYBEES","EQ","09-Mar-2018","       1059.59","       1059.59","       1065.59","       1056.26","       1060.11","       1059.04","       1061.99","      11283","            11982403.65","       1128","       5958","         52.81"
"NIFTYBEES","EQ","12-Mar-2018","       1059.04","       1069.70","       1081.02","       1065.00","       1080.34","       1079.89","       1072.15","     221239","           237201568.77","       1945","     149013","         67.35"
"NIFTYBEES","EQ","13-Mar-2018","       1079.89","       1075.89","       1084.90","       1074.33","       1078.65","       1079.15","       1081.50","     133205","           144061530.79","        866","      91188","         68.46"
"NIFTYBEES","EQ","14-Mar-2018","       1079.15","       1076.21","       1079.20","       1070.40","       1079.20","       1078.19","       1075.23","      24284","            26110883.44","        742","      13358","         55.01"
"NIFTYBEES","EQ","15-Mar-2018","       1078.19","       1056.60","       1078.49","       1040.00","       1072.60","       1072.57","       1075.04","      35623","            38296322.62","        940","      18798","         52.77"
"NIFTYBEES","EQ","16-Mar-2018","       1072.57","       1068.99","       1069.00","       1056.00","       1059.95","       1056.78","       1060.71","     112872","           119724771.44","       1319","      75372","         66.78"
"NIFTYBEES","EQ","19-Mar-2018","       1056.78","       1057.50","       1059.70","       1045.35","       1046.60","       1047.70","       1050.38","      99100","           104092280.00","       1569","      66226","         66.83"
"NIFTYBEES","EQ","20-Mar-2018","       1047.70","       1046.00","       1053.00","       1041.45","       1049.85","       1046.47","       1047.24","      52138","            54601186.58","       1189","      28543","         54.75"
"NIFTYBEES","EQ","21-Mar-2018","       1046.47","       1047.00","       1058.80","       1047.00","       1049.00","       1049.05","       1054.30","      38172","            40244788.84","       1185","      21284","         55.76"
"NIFTYBEES","EQ","22-Mar-2018","       1049.05","       1099.99","       1099.99","       1043.00","       1043.10","       1045.79","       1047.82","      99776","           104546789.62","       1001","      77830","         78.00"
"NIFTYBEES","EQ","23-Mar-2018","       1045.79","       1039.00","       1040.00","       1030.00","       1036.77","       1036.78","       1034.62","      49050","            50748045.40","       1829","      36933","         75.30"
"NIFTYBEES","EQ","26-Mar-2018","       1036.78","       1036.80","       1049.88","       1032.00","       1049.80","       1047.05","       1038.04","      58607","            60836338.86","       1152","      44242","         75.49"
"NIFTYBEES","EQ","27-Mar-2018","       1047.05","       1050.00","       1054.10","       1048.35","       1053.55","       1051.84","       1051.51","      44201","            46477843.71","        972","      23101","         52.26"
"NIFTYBEES","EQ","28-Mar-2018","       1051.84","       1050.00","       1052.90","       1044.15","       1050.90","       1049.25","       1049.83","      21764","            22848565.91","        880","      15115","         69.45"
"NIFTYBEES","EQ","02-Apr-2018","       1049.25","       1050.00","       1061.44","       1048.00","       1061.00","       1058.12","       1054.51","      37700","            39755050.32","       1134","      24137","         64.02"
"NIFTYBEES","EQ","03-Apr-2018","       1058.12","       1057.24","       1063.74","       1055.32","       1060.00","       1062.70","       1058.32","      63372","            67068007.31","        646","      36302","         57.28"
"NIFTYBEES","EQ","04-Apr-2018","       1062.70","       1063.04","       1065.00","       1047.60","       1048.00","       1049.52","       1057.55","      73300","            77518661.78","       1062","      46689","         63.70"
"NIFTYBEES","EQ","05-Apr-2018","       1049.52","       1059.00","       1069.80","       1056.31","       1069.50","       1069.01","       1064.53","      20752","            22091045.12","       1012","       8754","         42.18"
"NIFTYBEES","EQ","06-Apr-2018","       1069.01","       1068.00","       1071.30","       1064.00","       1068.88","       1068.69","       1067.07","      14537","            15512060.02","        654","       5184","         35.66"
"NIFTYBEES","EQ","09-Apr-2018","       1068.69","       1068.70","       1076.00","       1068.70","       1073.12","       1073.58","       1073.11","      17035","            18280451.61","        888","      10295","         60.43"
"NIFTYBEES","EQ","10-Apr-2018","       1073.58","       1074.50","       1078.00","       1073.59","       1077.98","       1076.05","       1075.94","      16875","            18156523.15","        894","       8588","         50.89"
"NIFTYBEES","EQ","11-Apr-2018","       1076.05","       1060.00","       1079.92","       1060.00","       1079.90","       1078.44","       1075.90","      10467","            11261411.56","        536","       3995","         38.17"
"NIFTYBEES","EQ","12-Apr-2018","       1078.44","       1077.99","       1085.00","       1076.25","       1083.12","       1084.00","       1081.20","      17365","            18774979.05","        556","      12714","         73.22"
"NIFTYBEES","EQ","13-Apr-2018","       1084.00","       1082.01","       1088.95","       1080.60","       1085.00","       1084.75","       1084.17","      26475","            28703407.22","        697","      18923","         71.47"
"NIFTYBEES","EQ","16-Apr-2018","       1084.75","       1082.00","       1092.10","       1076.41","       1087.75","       1089.37","       1084.77","      15525","            16841051.70","       1016","       7410","         47.73"
"NIFTYBEES","EQ","17-Apr-2018","       1089.37","       1090.00","       1091.00","       1085.85","       1089.00","       1089.11","       1088.44","     124878","           135922093.17","        725","     116794","         93.53"
"NIFTYBEES","EQ","18-Apr-2018","       1089.11","       1095.00","       1095.00","       1085.34","       1089.21","       1086.80","       1088.05","     206543","           224729012.20","        772","     185146","         89.64"
"NIFTYBEES","EQ","19-Apr-2018","       1086.80","       1087.00","       1092.90","       1087.00","       1090.61","       1091.52","       1091.29","      89053","            97182811.41","        576","      82865","         93.05"
"NIFTYBEES","EQ","20-Apr-2018","       1091.52","       1090.00","       1095.70","       1087.34","       1094.45","       1090.04","       1089.18","     770064","           838735732.31","        887","     718854","         93.35"
"NIFTYBEES","EQ","23-Apr-2018","       1090.04","       1091.01","       1099.00","       1088.79","       1092.51","       1094.72","       1096.33","      42729","            46845251.54","        769","      26500","         62.02"
"NIFTYBEES","EQ","24-Apr-2018","       1094.72","       1094.00","       1099.01","       1092.70","       1096.92","       1097.75","       1095.64","      20512","            22473843.34","        471","      15026","         73.25"
"NIFTYBEES","EQ","25-Apr-2018","       1097.75","       1096.54","       1097.90","       1090.60","       1093.00","       1092.79","       1094.01","       9143","            10002511.40","        545","       3869","         42.32"
"NIFTYBEES","EQ","26-Apr-2018","       1092.79","       1094.00","       1101.50","       1093.09","       1096.61","       1098.59","       1096.59","       9978","            10941739.15","        583","       5031","         50.42"
"NIFTYBEES","EQ","27-Apr-2018","       1098.59","       1099.60","       1109.94","       1099.60","       1106.65","       1105.53","       1105.48","      30745","            33987894.74","        851","      15310","         49.80"
"NIFTYBEES","EQ","30-Apr-2018","       1105.53","       1109.50","       1115.00","       1107.18","       1111.02","       1111.68","       1111.30","      19482","            21650255.97","        889","      10944","         56.17"
"NIFTYBEES","EQ","02-May-2018","       1111.68","       1110.10","       1119.00","       1106.05","       1110.00","       1107.71","       1110.04","      38023","            42207051.63","        771","      22194","         58.37"
"NIFTYBEES","EQ","03-May-2018","       1107.71","       1107.00","       1107.78","       1101.33","       1104.51","       1105.29","       1104.66","      21533","            23786615.63","        627","      11260","         52.29"
"NIFTYBEES","EQ","04-May-2018","       1105.29","       1101.01","       1103.39","       1098.01","       1101.00","       1100.19","       1100.74","       8962","             9864824.19","        613","       6164","         68.78"
"NIFTYBEES","EQ","07-May-2018","       1100.19","       1105.00","       1109.70","       1100.20","       1109.70","       1107.22","       1104.48","      18105","            19996694.87","        708","       8901","         49.16"
"NIFTYBEES","EQ","08-May-2018","       1107.22","       1110.00","       1112.28","       1105.00","       1108.90","       1108.38","       1109.11","      17755","            19692276.01","        712","       8948","         50.40"
"NIFTYBEES","EQ","09-May-2018","       1108.38","       1106.50","       1114.00","       1106.50","       1113.01","       1112.23","       1111.52","      17860","            19851819.54","        477","      12166","         68.12"
"NIFTYBEES","EQ","10-May-2018","       1112.23","       1112.00","       1116.00","       1106.45","       1106.45","       1107.94","       1110.78","      14119","            15683122.04","        696","       7711","         54.61"
"NIFTYBEES","EQ","11-May-2018","       1107.94","       1110.35","       1116.94","       1108.15","       1115.24","       1116.06","       1113.01","      12433","            13838080.01","        504","       7771","         62.50"
"NIFTYBEES","EQ","14-May-2018","       1116.06","       1117.00","       1120.65","       1113.35","       1116.60","       1116.89","       1116.85","      16344","            18253775.65","        657","       9611","         58.80"
"NIFTYBEES","EQ","15-May-2018","       1116.89","       1118.90","       1130.00","       1113.45","       1117.49","       1117.17","       1122.08","      51429","            57707365.03","       1076","      22923","         44.57"
"NIFTYBEES","EQ","16-May-2018","       1117.17","       1117.00","       1117.00","       1105.93","       1111.00","       1111.93","       1113.77","      42437","            47264860.74","        715","      30839","         72.67"
"NIFTYBEES","EQ","17-May-2018","       1111.93","       1113.00","       1113.70","       1103.30","       1105.00","       1106.31","       1108.21","       8266","             9160433.21","        538","       4363","         52.78"
"NIFTYBEES","EQ","18-May-2018","       1106.31","       1106.00","       1106.00","       1094.65","       1097.95","       1096.05","       1099.65","      14541","            15990028.22","        810","       7328","         50.40"
"NIFTYBEES","EQ","21-May-2018","       1096.05","       1096.05","       1125.00","       1088.33","       1091.74","       1090.49","       1095.56","      22655","            24819871.84","        970","      16598","         73.26"
"NIFTYBEES","EQ","22-May-2018","       1090.49","       1090.45","       1094.70","       1087.25","       1093.90","       1092.81","       1092.14","      12545","            13700934.11","        594","       9005","         71.78"
"NIFTYBEES","EQ","23-May-2018","       1092.81","       1088.75","       1091.95","       1077.25","       1078.60","       1078.64","       1085.47","      42593","            46233629.50","        905","      34157","         80.19"
"NIFTYBEES","EQ","24-May-2018","       1078.64","       1085.00","       1087.99","       1077.00","       1086.72","       1085.42","       1082.86","      15261","            16525489.60","        560","      11277","         73.89"
"NIFTYBEES","EQ","25-May-2018","       1085.42","       1087.21","       1102.00","       1087.00","       1101.50","       1098.11","       1095.58","       9494","            10401448.12","        695","       4281","         45.09"
"NIFTYBEES","EQ","28-May-2018","       1098.11","       1102.40","       1112.20","       1100.00","       1108.50","       1110.51","       1107.66","     107378","           118937780.25","       1031","      81630","         76.02"
"NIFTYBEES","EQ","29-May-2018","       1110.51","       1111.00","       1111.00","       1100.33","       1105.13","       1103.69","       1105.38","       8698","             9614609.10","        588","       3707","         42.62"
"NIFTYBEES","EQ","30-May-2018","       1103.69","       1098.69","       1105.69","       1094.00","       1103.80","       1102.99","       1100.35","       8618","             9482787.52","        613","       4029","         46.75"
"NIFTYBEES","EQ","31-May-2018","       1102.99","       1105.99","       1116.85","       1103.05","       1114.10","       1112.50","       1109.98","      16987","            18855153.84","        605","       8987","         52.91"
"NIFTYBEES","EQ","01-Jun-2018","       1112.50","       1082.00","       1117.70","       1010.10","       1108.50","       1109.92","       1112.71","      17839","            19849621.08","        912","       6790","         38.06"
"NIFTYBEES","EQ","04-Jun-2018","       1109.92","       1118.00","       1118.00","       1100.00","       1100.00","       1101.16","       1105.45","      21304","            23550607.73","        933","      10205","         47.90"
"NIFTYBEES","EQ","05-Jun-2018","       1101.16","       1105.00","       1105.00","       1095.80","       1103.66","       1101.85","       1100.42","      16223","            17852100.96","        643","      11582","         71.39"
"NIFTYBEES","EQ","06-Jun-2018","       1101.85","       1102.00","       1111.00","       1097.54","       1111.00","       1109.96","       1107.15","      13357","            14788225.37","        682","       5594","         41.88"
"NIFTYBEES","EQ","07-Jun-2018","       1109.96","       1112.00","       1121.45","       1110.00","       1115.00","       1117.89","       1117.70","      14141","            15805420.68","        732","       6828","         48.29"
"NIFTYBEES","EQ","08-Jun-2018","       1117.89","       1113.99","       1120.00","       1111.00","       1118.00","       1118.52","       1114.89","      10910","            12163423.49","        533","       4054","         37.16"
"NIFTYBEES","EQ","11-Jun-2018","       1118.52","       1120.95","       1127.00","       1118.00","       1121.46","       1122.52","       1124.70","      11819","            13292879.55","        981","       8417","         71.22"
"NIFTYBEES","EQ","12-Jun-2018","       1122.52","       1121.25","       1128.00","       1119.00","       1128.00","       1126.27","       1125.28","      16053","            18064183.26","        551","       7129","         44.41"
"NIFTYBEES","EQ","13-Jun-2018","       1126.27","       1126.27","       1129.80","       1124.05","       1128.00","       1125.66","       1127.06","      23095","            26029435.60","        474","      18882","         81.76"
"NIFTYBEES","EQ","14-Jun-2018","       1125.66","       1122.00","       1124.90","       1119.00","       1123.30","       1122.04","       1120.85","      11415","            12794500.71","        583","       3587","         31.42"
"NIFTYBEES","EQ","15-Jun-2018","       1122.04","       1121.00","       1126.80","       1118.00","       1124.40","       1124.94","       1123.07","       8348","             9375358.42","        663","       5254","         62.94"
"NIFTYBEES","EQ","18-Jun-2018","       1124.94","       1124.17","       1124.90","       1121.43","       1124.72","       1123.99","       1123.17","       7060","             7929579.20","        592","       3627","         51.37"
"NIFTYBEES","EQ","19-Jun-2018","       1123.99","       1118.00","       1121.00","       1113.85","       1115.67","       1114.81","       1116.58","       8297","             9264273.99","        519","       5077","         61.19"
"NIFTYBEES","EQ","20-Jun-2018","       1114.81","       1110.00","       1121.74","        910.90","       1118.65","       1119.65","       1118.04","      12504","            13980027.38","        469","       9619","         76.93"
"NIFTYBEES","EQ","21-Jun-2018","       1119.65","       1117.60","       1122.75","       1113.95","       1118.95","       1115.29","       1118.78","       4509","             5044566.22","        349","       2225","         49.35"
"NIFTYBEES","EQ","22-Jun-2018","       1115.29","       1117.00","       1127.00","       1115.00","       1124.50","       1124.79","       1120.11","       7413","             8303370.87","        458","       4125","         55.65"
"NIFTYBEES","EQ","25-Jun-2018","       1124.79","       1130.00","       1130.00","       1115.80","       1118.55","       1118.35","       1122.17","       6267","             7032629.93","        626","       2499","         39.88"
"NIFTYBEES","EQ","26-Jun-2018","       1118.35","       1117.00","       1122.99","       1116.01","       1118.53","       1121.32","       1119.98","       6897","             7724468.90","        436","       2897","         42.00"
"NIFTYBEES","EQ","27-Jun-2018","       1121.32","       1117.01","       1122.00","       1106.00","       1108.62","       1107.76","       1108.11","      60487","            67026292.96","        702","      51499","         85.14"
"NIFTYBEES","EQ","28-Jun-2018","       1107.76","       1110.00","       1112.00","       1096.64","       1103.98","       1100.53","       1103.98","      15514","            17127171.43","        916","       8823","         56.87"
"NIFTYBEES","EQ","29-Jun-2018","       1100.53","       1105.00","       1112.99","       1101.51","       1111.15","       1111.88","       1109.21","      13039","            14462986.34","        542","       6448","         49.45"
"NIFTYBEES","EQ","02-Jul-2018","       1111.88","       1125.00","       1125.00","       1105.00","       1109.72","       1109.97","       1108.19","      13831","            15327366.32","        940","       7701","         55.68"
"NIFTYBEES","EQ","03-Jul-2018","       1109.97","       1109.19","       1115.56","       1106.97","       1113.05","       1114.04","       1112.49","       6600","             7342454.59","        477","       3160","         47.88"
"NIFTYBEES","EQ","04-Jul-2018","       1114.04","       1114.99","       1119.70","       1110.10","       1119.50","       1118.75","       1115.47","       7873","             8782112.65","        515","       3476","         44.15"
"NIFTYBEES","EQ","05-Jul-2018","       1118.75","       1125.00","       1125.00","       1118.00","       1118.00","       1119.13","       1118.68","      11009","            12315537.47","        520","       7508","         68.20"
"NIFTYBEES","EQ","06-Jul-2018","       1119.13","       1119.00","       1126.00","       1118.80","       1123.00","       1123.02","       1122.63","      16818","            18880313.49","        480","       8691","         51.68"
"NIFTYBEES","EQ","09-Jul-2018","       1123.02","       1130.00","       1130.00","       1124.62","       1129.99","       1128.54","       1127.20","      10273","            11579762.83","        759","       6310","         61.42"
"NIFTYBEES","EQ","10-Jul-2018","       1128.54","       1130.00","       1138.34","       1130.00","       1136.09","       1137.27","       1135.40","      20869","            23694741.95","        748","      15238","         73.02"
"NIFTYBEES","EQ","11-Jul-2018","       1137.27","       1136.99","       1139.40","       1134.00","       1135.70","       1137.26","       1137.33","      21662","            24636881.49","        571","      14098","         65.08"
"NIFTYBEES","EQ","12-Jul-2018","       1137.26","       1140.00","       1149.90","       1140.00","       1145.00","       1144.95","       1146.81","      26026","            29846750.06","        677","      15598","         59.93"
"NIFTYBEES","EQ","13-Jul-2018","       1144.95","       1149.99","       1150.00","       1143.20","       1144.30","       1146.32","       1147.09","       8128","             9323542.60","        508","       4399","         54.12"
"NIFTYBEES","EQ","16-Jul-2018","       1146.32","       1150.00","       1150.00","       1139.00","       1140.00","       1139.83","       1142.87","      12336","            14098503.68","        948","       5344","         43.32"
"NIFTYBEES","EQ","17-Jul-2018","       1139.83","       1139.00","       1146.90","       1138.01","       1145.00","       1144.85","       1141.43","      14368","            16400030.77","        467","       8095","         56.34"
"NIFTYBEES","EQ","18-Jul-2018","       1144.85","       1147.52","       1150.00","       1140.10","       1140.34","       1141.18","       1146.55","      16596","            19028070.26","        461","      11010","         66.34"
"NIFTYBEES","EQ","19-Jul-2018","       1141.18","       1141.00","       1144.70","       1138.00","       1141.00","       1141.21","       1141.08","      13597","            15515239.24","        554","       5575","         41.00"
"NIFTYBEES","EQ","20-Jul-2018","       1141.21","       1140.50","       1150.50","       1139.04","       1149.98","       1149.30","       1148.45","      56412","            64786529.60","        670","      40505","         71.80"
"NIFTYBEES","EQ","23-Jul-2018","       1149.30","       1150.00","       1155.00","       1137.00","       1153.00","       1153.40","       1150.09","      12206","            14037949.77","        746","       6706","         54.94"
"NIFTYBEES","EQ","24-Jul-2018","       1153.40","       1160.00","       1165.00","       1151.78","       1156.40","       1157.12","       1156.99","       8948","            10352714.92","        578","       5722","         63.95"
"NIFTYBEES","EQ","25-Jul-2018","       1157.12","       1159.49","       1161.20","       1156.10","       1156.21","       1159.19","       1158.73","      17263","            20003129.20","        483","      10903","         63.16"
"NIFTYBEES","EQ","26-Jul-2018","       1159.19","       1159.00","       1165.51","       1157.00","       1161.37","       1161.58","       1160.79","      19922","            23125249.13","        584","      15418","         77.39"
"NIFTYBEES","EQ","27-Jul-2018","       1161.58","       1162.39","       1174.40","       1162.39","       1173.80","       1173.23","       1170.25","      48862","            57180889.53","        872","      42991","         87.98"
"NIFTYBEES","EQ","30-Jul-2018","       1173.23","       1175.00","       1179.90","       1172.00","       1175.95","       1177.42","       1175.75","      16938","            19914866.31","        756","       9213","         54.39"
"NIFTYBEES","EQ","31-Jul-2018","       1177.42","       1181.00","       1184.74","       1174.31","       1181.75","       1182.50","       1179.22","      10816","            12754490.00","        562","       5403","         49.95"
"NIFTYBEES","EQ","01-Aug-2018","       1182.50","       1182.50","       1186.90","       1178.00","       1178.00","       1181.24","       1180.77","      74050","            87435869.82","        856","      57985","         78.31"
"NIFTYBEES","EQ","02-Aug-2018","       1181.24","       1175.00","       1180.00","       1173.00","       1173.56","       1174.29","       1176.40","       8288","             9750024.93","        670","       5536","         66.80"
"NIFTYBEES","EQ","03-Aug-2018","       1174.29","       1178.40","       1187.00","       1175.91","       1186.94","       1186.19","       1182.87","      12048","            14251263.88","        707","       9373","         77.80"
"NIFTYBEES","EQ","06-Aug-2018","       1186.19","       1190.00","       1190.39","       1184.00","       1186.80","       1187.35","       1188.32","      13945","            16571166.01","        886","      10045","         72.03"
"NIFTYBEES","EQ","07-Aug-2018","       1187.35","       1190.00","       1190.00","       1180.00","       1189.69","       1187.39","       1186.98","      11076","            13147016.40","        611","       5978","         53.97"
"NIFTYBEES","EQ","08-Aug-2018","       1187.39","       1190.55","       1193.99","       1185.49","       1192.80","       1191.71","       1191.06","      11107","            13229144.31","        641","       4656","         41.92"
"NIFTYBEES","EQ","09-Aug-2018","       1191.71","       1192.58","       1196.00","       1192.00","       1192.25","       1193.11","       1193.53","      26007","            31040069.58","        803","      19138","         73.59"
"NIFTYBEES","EQ","10-Aug-2018","       1193.11","       1192.00","       1193.43","       1187.49","       1193.43","       1189.80","       1190.44","      10722","            12763933.68","        660","       7617","         71.04"
"NIFTYBEES","EQ","13-Aug-2018","       1189.80","       1193.00","       1193.00","       1180.10","       1182.50","       1182.25","       1183.20","      27100","            32064641.15","        773","      16307","         60.17"
